"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","direction","ontology","cell_type","cell_group","tissue","comparison","dataset"
"GO:0010558","negative regulation of macromolecule biosynthetic process",356,0.491113104935006,1.51621144961122,5.04467285472318e-09,1.05846408624555e-06,7.3570157230604e-07,740,"tags=45%, list=30%, signal=37%","1028/56829/1026/5997/3303/3123/6772/2729/5530/170506/4929/5991/29974/3670/23405/1647/546/6093/3169/8467/4076/3304/7431/283131/3337/7528/310/7520/57060/4090/23112/5080/467/7534/3192/10765/7832/9774/4000/3642/9208/1654/9698/23543/51742/490/7874/29883/3725/7538/142/3987/1655/595/7430/7812/3659/9991/51441/3727/2354/6659/22803/3397/1958/58533/8761/6431/1213/10521/3280/2186/80335/10049/79718/10140/8878/7494/3429/91663/10492/6418/51274/1965/51341/3183/11142/6386/11235/51655/79893/79048/55749/3184/79004/10957/5074/1488/7536/3190/54890/10971/3399/9541/378938/22980/407013/1499/23314/4582/84333/3182/55502/427/3312/1611/811/8570/51247/7009/11335/8531/6992/1981/27316/54502/6421/9611/26135/4784/1992/4841/25855/6605/9188/27250/10657/5931/53615/149951/26986/9445/10443/4691/4782/10459/1977/7175/51574/6827/1994/6726/7073/6741/11157/80139/8904/7323/27086","Up","BP","Enteroendocrine_cells","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0009890","negative regulation of biosynthetic process",368,0.486043342683386,1.50051222591302,6.20139894391702e-09,1.19273573021337e-06,8.29029121976275e-07,740,"tags=44%, list=30%, signal=36%","1028/56829/1026/5997/3303/3123/6772/2729/5530/170506/4929/5991/29974/3670/23405/1647/546/6093/3169/8467/4076/3304/7431/283131/3638/3337/7528/310/7520/57060/4090/23112/5080/467/7534/3192/10765/7832/9774/4000/3642/9208/1654/9698/23543/51742/490/7874/29883/3725/7538/142/3987/1655/595/7430/7812/3659/9991/51441/3727/2354/6659/22803/3397/1958/58533/8761/6431/1213/10521/3280/2186/80335/10049/79718/10140/8878/7494/3429/91663/387/10492/6418/51274/1965/51341/3183/11142/6386/11235/51655/79893/79048/55749/3184/79004/10957/5074/1488/7536/3190/54890/10971/3399/9541/378938/22980/407013/1499/23314/4582/84333/3182/55502/427/3312/1611/811/8570/51247/7009/11335/8531/6992/1981/27316/54502/6421/9611/26135/4784/1992/4841/25855/6605/9188/27250/10657/5931/53615/149951/26986/9445/10443/4691/4782/10459/1977/7175/51574/6827/1994/6726/7073/6741/11157/80139/5230/8904/7323/27086","Up","BP","Enteroendocrine_cells","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0009605","response to external stimulus",339,0.493952725833396,1.52496164518317,6.9101876920701e-09,1.2030720154073e-06,8.3621351431211e-07,639,"tags=41%, list=26%, signal=35%","5266/3113/5122/3934/83998/5320/7857/388125/5967/56829/3303/3123/51316/4131/6772/972/2729/347733/1960/3956/170506/3133/3670/3320/1647/1113/23230/8467/57674/22861/3106/3304/7431/9908/283131/64332/136319/2934/2664/7520/1452/64065/7534/79647/9246/55450/7832/9097/3164/2921/10096/1654/5500/9698/9618/665/58473/29883/51552/5606/7538/142/975/1843/567/8887/3105/1653/5515/3107/3659/10146/51441/2354/51251/2643/999/10521/10241/5359/4792/7429/8878/10097/7494/3429/3093/387/10492/2778/998/2885/7846/57175/2919/1520/10221/3315/57619/801/4780/2920/1499/140823/10955/10410/4953/26472/2353/5605/3312/9782/3916/811/3925/4192/3799/834/71/4739/10162/6992/6767/54502/6421/5861/481/4841/6590/2821/3430/6675/7531/1054/5366/9188/27250/57142/26100","Up","BP","Enteroendocrine_cells","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0010605","negative regulation of macromolecule metabolic process",427,0.477995318584663,1.47926788129986,7.29766387162143e-09,1.2030720154073e-06,8.3621351431211e-07,740,"tags=42%, list=30%, signal=36%","1028/3486/56829/1026/5997/3303/3123/6772/2729/5530/170506/4929/5991/29974/3670/23405/1647/546/6093/3169/8467/4076/3301/3304/7431/283131/3337/7528/310/7520/57060/4090/23112/5080/6282/6599/467/7534/3192/10765/7832/9097/9774/4000/3642/8651/9208/1654/9698/23543/51742/490/7874/29883/3725/7538/7411/142/3987/1843/1655/595/7430/7812/3659/7076/9991/51441/3727/2354/3326/6659/22803/3397/1958/58533/8761/6431/1213/10521/3280/2186/80335/10049/79718/10140/8878/7494/3429/91663/10492/6418/51274/1965/51341/3183/11142/54386/6386/11235/51655/79893/79048/10313/55749/3184/79004/10957/5074/1488/7536/5269/10221/3315/3190/54890/801/10971/3399/9541/378938/22980/407013/1499/23314/4582/84333/3182/55502/427/3312/1611/811/8570/51247/7009/11335/8531/6992/1981/27316/54502/6421/9611/26135/258010/4784/1992/4841/25855/10128/6605/9188/27250/57142/10657/10923/5931/53615/149951/26986/7320/9445/10443/4691/4782/10459/1977/9961/7175/51574/6827/1994/6726/7073/6741/11157/80139/8904/7323/27086","Up","BP","Enteroendocrine_cells","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0006351","DNA-templated transcription",482,0.465828774720831,1.44635141401641,9.49337045612695e-09,1.46071326751607e-06,1.01529098772895e-06,805,"tags=45%, list=32%, signal=38%","1028/3303/3123/51316/6772/972/2729/1960/5530/1959/5078/170506/4929/4760/5991/22936/3670/8031/23405/817/1844/1961/1647/546/3169/8467/2969/3304/56987/64332/23451/136319/3337/51303/7528/7520/57060/4090/5080/892/6599/467/7534/79647/3192/10765/7832/6917/3164/10096/9774/3642/9208/23326/1654/5500/7586/9209/23543/51742/57018/378/7874/29883/5606/3725/7538/444/142/50809/975/3987/55832/1843/1655/8887/595/7430/144348/81/5515/3659/3727/2354/6659/22803/3397/999/1958/58533/694/3309/7913/10521/3280/5440/2186/6046/80335/5359/10049/4792/79718/10140/8878/10097/7494/3429/5763/387/10217/6418/51274/51341/11142/54386/6386/51655/2739/2963/55749/3184/9643/170463/5074/1488/7536/9519/10221/10933/60/3190/7153/4780/3655/10971/3399/9541/22980/1499/23314/4582/5496/84333/3182/55502/2353/5605/427/3312/1611/811/4192/8570/11335/79811/8531/27316/6421/9611/4820/4784/24148/4841/9667/25855/7533/3726/5315/6605/1054/3171/9188/27250/10657/10923/5931/53615/149951/1316/10443/7019/4691/4782/55904/55082/10459/10600/1973/2958/84275/11198/7175/51574/6827/4774/64710/7073/80139/7323/27086/6281/79101/56943/2114/9049/6648/23261/3728/22877/1263/8148/3066/9686/404672/23741/54738/84246/9967","Up","BP","Enteroendocrine_cells","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0006357","regulation of transcription by RNA polymerase II",341,0.48989102637564,1.51291350135774,1.22057248254896e-08,1.76067580607688e-06,1.22378451539778e-06,805,"tags=48%, list=32%, signal=38%","1028/3303/51316/6772/1960/5530/1959/5078/170506/4929/4760/5991/22936/3670/23405/817/1844/1961/1647/546/3169/8467/2969/56987/64332/23451/3337/51303/7528/57060/4090/5080/892/6599/467/7534/79647/3192/7832/6917/3164/10096/9774/3642/9208/23326/1654/5500/7586/51742/57018/378/29883/3725/7538/142/975/55832/1843/1655/595/7430/144348/81/5515/3659/3727/2354/6659/3397/1958/3309/7913/10521/3280/2186/6046/5359/4792/79718/8878/10097/7494/3429/5763/387/10217/51274/51341/11142/6386/2739/2963/3184/9643/170463/5074/1488/60/3190/7153/4780/3655/3399/9541/22980/1499/23314/4582/5496/84333/55502/2353/811/8570/79811/8531/27316/6421/9611/4820/4784/24148/9667/25855/3726/5315/6605/1054/3171/9188/10657/10923/5931/53615/1316/10443/7019/4691/4782/10459/10600/1973/2958/7175/51574/6827/4774/64710/7073/7323/27086/6281/56943/2114/6648/23261/3728/22877/1263/3066/23741/54738/84246/9967","Up","BP","Enteroendocrine_cells","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0010646","regulation of cell communication",465,0.466383818344198,1.44660558427973,1.29806844655452e-08,1.76231880861637e-06,1.22492650931832e-06,786,"tags=44%, list=31%, signal=37%","5320/254263/7857/1028/3486/56829/5997/23237/3303/3123/4131/6772/115207/972/2729/347733/5530/80319/1959/2771/3956/8660/170506/4929/6804/4760/5991/3670/23405/817/1844/773/1647/6093/1113/3169/57586/23230/57674/3301/3304/3638/2664/4189/54741/4090/892/1452/467/7534/10765/9774/4000/8651/1654/4170/9698/9618/51742/10590/7874/29883/5606/9709/444/142/8525/90007/975/3987/1843/1655/8887/7430/1653/81/5515/3659/10146/7076/51441/90441/2923/3326/6659/999/1958/58533/3309/5908/3280/6284/5359/4792/79718/10140/8878/7494/3093/387/25978/2017/2778/998/1509/2885/51341/94056/6794/54386/6386/11235/23645/80223/5074/5829/1488/10221/3315/3190/801/9148/23108/4780/5217/3655/2065/7529/10276/1499/10955/4582/3688/4616/5605/3312/25793/811/3925/4192/5034/3799/25843/51247/834/7009/9521/8531/4043/54502/6421/9611/28978/10551/6343/54940/6993/4841/9667/25855/51185/83939/3430/7531/7533/5366/9188/27250/57142/5931/7320/54541/488/7351/4691/10459/9218/1977/7178/10342/9961/7175/389/960/64710/7073/6447/80139/8904/7323/27086/4144/56943/9049/6648/23261/6199/3728/1495/7415/1263/5052/3066/9686/415116","Up","BP","Enteroendocrine_cells","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0006955","immune response",226,0.5229474748324,1.59949546755521,1.57057754368517e-08,2.00444230008624e-06,1.39321812703249e-06,640,"tags=46%, list=26%, signal=37%","100423062/5266/3113/3934/3122/5967/56829/3303/3123/6772/972/3956/170506/6890/3133/3320/1113/8467/22861/3106/3304/7431/9908/64332/2934/2664/7520/1452/7534/9246/9097/2921/10096/1654/9698/9618/29883/142/8525/975/567/8887/3105/7430/1653/5515/3107/3659/10146/51441/2923/2643/10241/6284/6046/5359/4792/8878/10097/7494/3429/3093/10492/2778/998/2885/6794/79004/5074/9235/2919/1520/801/23108/4780/966/2920/140823/10955/10410/26472/3312/9782/3916/4192/3799/834/71/54502/6421/481/4841/6590/2821/3430/6675/7531/3726/1015/1054/9188/57142/10657","Up","BP","Enteroendocrine_cells","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0045087","innate immune response",145,0.567358935133123,1.70371953098817,1.65010414651814e-08,2.00444230008624e-06,1.39321812703249e-06,636,"tags=51%, list=25%, signal=40%","5266/3113/3934/56829/3303/6772/972/170506/3133/3320/1113/8467/22861/3106/3304/7431/9908/64332/2934/2664/7520/1452/7534/9246/9097/10096/1654/9698/9618/29883/142/567/8887/3105/1653/5515/3107/3659/10146/51441/2643/10241/5359/4792/8878/10097/3429/3093/10492/998/2885/1520/801/4780/10955/10410/26472/3312/9782/3916/3799/834/71/54502/6421/481/4841/6590/3430/6675/7531/1054/9188/57142","Up","BP","Enteroendocrine_cells","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0048468","cell development",326,0.489655911115954,1.51052043291765,2.50511877489136e-08,2.89090706622463e-06,2.00936895417601e-06,653,"tags=39%, list=26%, signal=33%","11075/3122/1028/1026/5997/23237/3303/3123/4131/6772/972/347733/1960/5530/1959/3800/3956/170506/4929/4760/27289/5991/3670/23405/546/6093/3880/3169/23230/4076/2803/3106/3304/7431/64332/2664/7528/7520/4189/4090/5080/6599/7534/3192/7832/4000/3642/8651/51742/1982/378/7538/7163/142/975/567/7430/81/3659/9991/51441/3727/6659/999/1958/8761/10286/5908/3280/23215/6046/403/4792/7494/91663/387/2017/51274/998/2885/51341/6794/7846/2739/79048/9644/537/9519/10221/6277/60/7153/9148/4780/3655/2065/1499/23314/3688/55502/2353/5605/25793/3925/4192/3799/8766/10945/71/4739/8531/10890/54502/9948/6993/11020/7533/3726/1015/6605/1054/27250/57142/1316/7320/488/7351","Up","BP","Enteroendocrine_cells","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0002682","regulation of immune system process",203,0.528350367973977,1.61100490512086,3.26101683142881e-08,3.58401278425604e-06,2.49112263212907e-06,640,"tags=44%, list=26%, signal=36%","3113/3122/5320/56829/1026/3303/3123/375056/6772/972/1960/5530/3956/8660/170506/3133/3320/10808/22861/3106/3304/64332/2664/3597/7520/4189/1452/6599/64065/7534/79647/8651/1654/9698/29883/7538/142/8525/975/1843/567/8887/3105/7430/1653/5515/3107/3659/51441/6659/3280/6046/5359/4792/8878/7494/3093/387/2778/2885/6794/79004/5074/1520/10221/60/4780/966/1499/2353/3312/9782/3916/25793/811/4192/834/7009/4739/54502/6421/4841/2821/3430/7531/3726/6605/9188/57142/10657","Up","BP","Enteroendocrine_cells","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0006366","transcription by RNA polymerase II",360,0.48436637284806,1.49517939692478,4.04364579148972e-08,4.24215203943558e-06,2.94857233790925e-06,805,"tags=47%, list=32%, signal=37%","1028/3303/51316/6772/1960/5530/1959/5078/170506/4929/4760/5991/22936/3670/23405/817/1844/1961/1647/546/3169/8467/2969/56987/64332/23451/3337/51303/7528/57060/4090/5080/892/6599/467/7534/79647/3192/7832/6917/3164/10096/9774/3642/9208/23326/1654/5500/7586/51742/57018/378/29883/3725/7538/142/975/55832/1843/1655/595/7430/144348/81/5515/3659/3727/2354/6659/22803/3397/1958/3309/7913/10521/3280/5440/2186/6046/5359/4792/79718/8878/10097/7494/3429/5763/387/10217/51274/51341/11142/6386/2739/2963/3184/9643/170463/5074/1488/9519/60/3190/7153/4780/3655/3399/9541/22980/1499/23314/4582/5496/84333/55502/2353/811/8570/79811/8531/27316/6421/9611/4820/4784/24148/9667/25855/3726/5315/6605/1054/3171/9188/10657/10923/5931/53615/1316/10443/7019/4691/4782/10459/10600/1973/2958/11198/7175/51574/6827/4774/64710/7073/7323/27086/6281/56943/2114/6648/23261/3728/22877/1263/3066/404672/23741/54738/84246/9967","Up","BP","Enteroendocrine_cells","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0023051","regulation of signaling",467,0.461731022486557,1.43247382846882,5.24368076617213e-08,5.2619196557936e-06,3.6573773398839e-06,786,"tags=44%, list=31%, signal=37%","5320/254263/7857/1028/3486/56829/5997/23237/3303/3123/4131/6772/115207/972/2729/347733/5530/80319/1959/2771/3956/8660/170506/4929/6804/4760/5991/3670/23405/817/1844/773/1647/6093/1113/3169/57586/23230/57674/3301/3304/3638/2664/4189/54741/4090/892/1452/467/7534/10765/9774/4000/8651/1654/4170/9698/9618/51742/10590/7874/29883/5606/9709/142/8525/90007/975/3987/1843/1655/8887/7430/1653/81/5515/3659/10146/7076/51441/90441/2923/3326/6659/999/1958/58533/3309/5908/3280/6284/5359/4792/79718/10140/8878/7494/3093/387/25978/2017/2778/998/1509/2885/51341/94056/6794/54386/6386/11235/23645/80223/5074/5829/1488/10221/3315/3190/801/9148/23108/4780/5217/3655/2065/7529/10276/1499/10955/4582/3688/4616/5605/3312/25793/811/3925/4192/5034/3799/25843/51247/834/7009/9521/8531/4043/54502/6421/9611/28978/10551/6343/54940/6993/4841/9667/25855/51185/83939/3430/7531/7533/5366/9188/27250/57142/5931/7320/54541/488/7351/4691/10459/9218/1977/7178/10342/9961/7175/389/960/64710/7073/6447/80139/8904/7323/27086/4144/56943/9049/6648/23261/6199/3728/1495/7415/1263/5052/3066/9686/415116","Up","BP","Enteroendocrine_cells","EPI","Colon","ActiveCD_vs_Control","dataset_02"
