"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","ont","direction","gene_symbols","cluster"
"GO:0002768","immune response-regulating cell surface receptor signaling pathway",100,0.517506380596887,1.90995774664686,1.75543999170733e-05,0.00604046901146493,0.00541784216387989,707,"tags=35%, list=16%, signal=30%","3494/3493/3539/3514/3135/7805/3500/3937/64332/2534/3502/100133941/5142/8547/25865/3507/7128/3119/3115/2033/23607/4790/51135/3265/2633/23643/57590/3123/7525/4208/57181/27086/974/11120/5335","BP","Up","IGHA2/IGHA1/IGLC3/IGKC/HLA-G/LAPTM5/IGHG1/LCP2/NFKBIZ/FYN/IGHG3/CD24/PDE4B/FCN3/PRKD2/IGHM/TNFAIP3/HLA-DQB1/HLA-DPB1/EP300/CD2AP/NFKB1/IRAK4/HRAS/GBP1/LY96/WDFY1/HLA-DRB1/YES1/MEF2C/SLC39A10/FOXP1/CD79B/BTN2A1/PLCG1",2
"GO:0003094","glomerular filtration",16,0.760364252463644,1.96984707029872,0.000158738766799459,0.016065296957557,0.0144093518345515,250,"tags=38%, list=6%, signal=36%","23213/3494/3493/2702/3512/358","BP","Up","SULF1/IGHA2/IGHA1/GJA5/JCHAIN/AQP1",3
"GO:0003823","antigen binding",37,0.708095757448254,2.22790344168749,3.32760726844183e-07,0.000177028706681106,0.000158324051087969,382,"tags=41%, list=9%, signal=37%","3494/3493/3118/3538/3539/3514/3135/3500/3512/3502/8547/3507/3117/3119/3115","MF","Up","IGHA2/IGHA1/HLA-DQA2/IGLC2/IGLC3/IGKC/HLA-G/IGHG1/JCHAIN/IGHG3/FCN3/IGHM/HLA-DQA1/HLA-DQB1/HLA-DPB1",2
"GO:0003954","NADH dehydrogenase activity",34,-0.615870502174921,-2.21722657404092,2.25434058808946e-05,0.00239861838572719,0.00214518304382408,1109,"tags=74%, list=25%, signal=56%","4705/4720/4711/4729/4718/4714/4707/4697/4708/4715/4717/4726/4700/4710/4723/4719/4725/4716/4702/4724/4722/4709/4694/4712/1728","MF","Down","NDUFA10/NDUFS2/NDUFB5/NDUFV2/NDUFC2/NDUFB8/NDUFB1/NDUFA4/NDUFB2/NDUFB9/NDUFC1/NDUFS6/NDUFA6/NDUFB4/NDUFV1/NDUFS1/NDUFS5/NDUFB10/NDUFA8/NDUFS4/NDUFS3/NDUFB3/NDUFA1/NDUFB6/NQO1",1
"GO:0003955","NAD(P)H dehydrogenase (quinone) activity",36,-0.581312158394544,-2.12928801237753,8.59723310894422e-05,0.00415793455814393,0.00371861183276822,1109,"tags=69%, list=25%, signal=53%","4705/4720/4711/4729/4718/4714/4707/4697/4708/4715/4717/4726/4700/4710/4723/4719/4725/4716/4702/4724/4722/4709/4694/4712/1728","MF","Down","NDUFA10/NDUFS2/NDUFB5/NDUFV2/NDUFC2/NDUFB8/NDUFB1/NDUFA4/NDUFB2/NDUFB9/NDUFC1/NDUFS6/NDUFA6/NDUFB4/NDUFV1/NDUFS1/NDUFS5/NDUFB10/NDUFA8/NDUFS4/NDUFS3/NDUFB3/NDUFA1/NDUFB6/NQO1",1
"GO:0004672","protein kinase activity",155,0.439146828542433,1.72895807987517,0.000144667458864316,0.006413590676318,0.00573593784269042,999,"tags=39%, list=23%, signal=31%","4233/23178/4638/1026/817/818/1263/2534/1459/6347/9263/3482/9475/9175/5604/10114/1326/25865/472/51347/208/5613/5606/6300/595/22848/659/51135/5591/9448/2580/9252/23476/28996/29941/51232/57551/127933/7525/1432/204851/27/3791/8828/2022/7048/1456/7150/10000/83732/8428/8780/57118/25778/3716/9891/375449/140609/10295/94","MF","Up","MET/PASK/MYLK/CDKN1A/CAMK2D/CAMK2G/PLK3/FYN/CSNK2A2/CCL2/STK17A/IGF2R/ROCK2/MAP3K13/MAP2K1/HIPK3/MAP3K8/PRKD2/ATM/TAOK3/AKT2/PRKX/MAP2K3/MAPK12/CCND1/AAK1/BMPR2/IRAK4/PRKDC/MAP4K4/GAK/RPS6KA5/BRD4/HIPK2/PKN3/CRIM1/TAOK1/UHMK1/YES1/MAPK14/HIPK1/ABL2/KDR/NRP2/ENG/TGFBR2/CSNK1G3/TOP1/AKT3/RIOK1/STK24/RIOK3/CAMK1D/DSTYK/JAK1/NUAK1/MAST4/NEK7/BCKDK/ACVRL1",14
"GO:0004674","protein serine/threonine kinase activity",122,0.433468671052336,1.6670914927557,0.00096767363899583,0.0234001079975355,0.0209276786998141,1177,"tags=45%, list=27%, signal=34%","23178/4638/817/818/1263/1459/9263/9475/9175/5604/10114/1326/25865/472/51347/208/5613/5606/6300/22848/659/51135/5591/9448/2580/9252/23476/28996/29941/57551/127933/1432/204851/2022/7048/1456/7150/10000/83732/8428/8780/57118/25778/9891/375449/140609/10295/94/26524/10553/440275/1195/8895/6788/9874","MF","Up","PASK/MYLK/CAMK2D/CAMK2G/PLK3/CSNK2A2/STK17A/ROCK2/MAP3K13/MAP2K1/HIPK3/MAP3K8/PRKD2/ATM/TAOK3/AKT2/PRKX/MAP2K3/MAPK12/AAK1/BMPR2/IRAK4/PRKDC/MAP4K4/GAK/RPS6KA5/BRD4/HIPK2/PKN3/TAOK1/UHMK1/MAPK14/HIPK1/ENG/TGFBR2/CSNK1G3/TOP1/AKT3/RIOK1/STK24/RIOK3/CAMK1D/DSTYK/NUAK1/MAST4/NEK7/BCKDK/ACVRL1/LATS2/HTATIP2/EIF2AK4/CLK1/CPNE3/STK3/TLK1",14
"GO:0005102","signaling receptor binding",366,0.401409052234357,1.69268595259244,1.20318788980298e-06,0.000320047978687592,0.000286232066416287,736,"tags=24%, list=17%, signal=22%","100463486/5270/10068/3494/84870/2920/5967/285/7057/3493/408/1839/2167/2200/3135/3500/27289/100463498/8614/6275/6696/6387/4050/4091/10314/171023/90865/3512/9732/6772/57561/2534/5228/6347/23032/3502/79139/4650/9365/84282/1191/55704/115908/8547/358/4192/7837/3507/3383/22848/66008/1601/7450/51135/2990/5919/1730/10516/7424/102/23643/2335/3122/667/63917/2887/1906/7184/182/3123/8717/7525/2191/348/6774/11120/3791/2770/3685/5335/10193/9180/2022/2776/11337/3275/7048","MF","Up","MTRNR2L8/SERPINE2/IL18BP/IGHA2/RSPO3/CXCL2/REG1A/ANGPT2/THBS1/IGHA1/ARRB1/HBEGF/FABP4/FBN1/HLA-G/IGHG1/RND1/MTRNR2L12/STC2/S100A4/SPP1/CXCL12/LTB/SMAD6/LANCL1/ASXL1/IL33/JCHAIN/DOCK4/STAT1/ARRDC3/FYN/PGF/CCL2/USP33/IGHG3/DERL1/MYO9B/KL/RNF135/CLU/CCDC88A/CTHRC1/FCN3/AQP1/MDK/PXDN/IGHM/ICAM1/AAK1/TRAK2/DAB2/VWF/IRAK4/GUSB/RARRES2/DIAPH2/FBLN5/VEGFC/ADAM10/LY96/FN1/HLA-DRA/DST/GALNT11/GRB10/EDN1/HSP90B1/JAG1/HLA-DRB1/TRADD/YES1/FAP/APOE/STAT3/BTN2A1/KDR/GNAI1/ITGAV/PLCG1/RNF41/OSMR/ENG/GNAQ/GABARAP/PRMT2/TGFBR2",6
"GO:0005126","cytokine receptor binding",57,0.524760927288855,1.79105189989252,0.00142410736294628,0.0317032146174591,0.0283534883401098,736,"tags=32%, list=17%, signal=27%","2920/6387/4050/4091/90865/6772/5228/6347/55704/7837/51135/7424/8717/5335/10193/9180/2022/7048","MF","Up","CXCL2/CXCL12/LTB/SMAD6/IL33/STAT1/PGF/CCL2/CCDC88A/PXDN/IRAK4/VEGFC/TRADD/PLCG1/RNF41/OSMR/ENG/TGFBR2",6
"GO:0005504","fatty acid binding",15,-0.693599147332036,-2.01413355035356,0.00143022020830643,0.0317032146174591,0.0283534883401098,277,"tags=60%, list=6%, signal=56%","948/83758/3399/128/5947/2168/2171/2172/2169","MF","Down","CD36/RBP5/ID3/ADH5/RBP1/FABP1/FABP5/FABP6/FABP2",15
"GO:0005524","ATP binding",367,0.337564682344074,1.42356598280622,0.00221595841019672,0.0434872213029366,0.0388924100295357,1031,"tags=30%, list=23%, signal=25%","4233/23178/4638/26140/817/818/1263/8653/79572/2534/1459/523/57519/9263/50640/4650/197259/9475/9175/5286/445/5604/65264/10114/1326/25865/9371/56897/472/488/51347/10856/29789/208/162394/5613/2356/9716/5606/2752/9188/6300/55585/22848/54926/659/51135/5591/9448/2580/9252/5636/10096/28996/9416/29941/7184/4144/1981/57551/127933/6597/9489/6950/7525/10730/1432/54505/204851/326625/27/3791/8833/79646/9967/7048/1456/7150/10000/7317/83732/2288/8428/286410/8780/140739/3799/1653/11056/57118/25778/10749/5705/23075/8467/3716/9891/4643/9525/5000/375449/50808/27183/140609/10295/6059/94/51703/3192/5243/9223","MF","Up","MET/PASK/MYLK/TTLL3/CAMK2D/CAMK2G/PLK3/DDX3Y/ATP13A3/FYN/CSNK2A2/ATP6V1A/STARD9/STK17A/PNPLA8/MYO9B/MLKL/ROCK2/MAP3K13/PIK3C2A/ASS1/MAP2K1/UBE2Z/HIPK3/MAP3K8/PRKD2/KIF3B/WRNIP1/ATM/ATP2A2/TAOK3/RUVBL2/OLA1/AKT2/SLFN5/PRKX/FPGS/AQR/MAP2K3/GLUL/DDX21/MAPK12/UBE2Q1/AAK1/UBE2R2/BMPR2/IRAK4/PRKDC/MAP4K4/GAK/RPS6KA5/PRPSAP2/ACTR3/HIPK2/DDX23/PKN3/HSP90B1/MAT2A/EIF4G1/TAOK1/UHMK1/SMARCA4/PGS1/TCP1/YES1/YME1L1/MAPK14/DHX29/HIPK1/MMAB/ABL2/KDR/GMPS/PANK3/THRAP3/TGFBR2/CSNK1G3/TOP1/AKT3/UBA1/RIOK1/FKBP4/STK24/ATP11C/RIOK3/UBE2F/KIF5B/DDX1/DDX52/CAMK1D/DSTYK/KIF1C/PSMC5/SWAP70/SMARCA5/JAK1/NUAK1/MYO1E/VPS4B/ORC4/MAST4/AK3/VPS4A/NEK7/BCKDK/ABCE1/ACVRL1/ACSL5/HNRNPU/ABCB1/MAGI1",14
"GO:0005539","glycosaminoglycan binding",56,0.573390315911116,1.95067092740201,4.06185210806412e-05,0.00316318305048646,0.00282896465931911,318,"tags=23%, list=7%, signal=22%","23213/5270/84870/5967/7057/1839/2200/3512/5228/9510/4192/3507/2799","MF","Up","SULF1/SERPINE2/RSPO3/REG1A/THBS1/HBEGF/FBN1/JCHAIN/PGF/ADAMTS1/MDK/IGHM/GNS",11
"GO:0005740","mitochondrial envelope",331,-0.25735442774955,-1.33356294307016,0.00232191733529662,0.0466402525611756,0.0426127620802721,1236,"tags=37%, list=28%, signal=29%","400916/1727/10493/1386/51079/6647/84419/4705/6182/6391/28973/1337/54534/7316/4720/402/140823/10989/4711/114971/5501/10469/6389/64981/3958/7384/7314/64979/1329/55052/4729/51522/9377/101928527/51264/79792/4358/4718/3429/51081/81631/6392/4714/64928/4287/4707/51318/57506/79590/1349/29078/7284/65008/4697/4708/4715/26355/54675/1345/4717/4726/54460/598/4700/55744/5339/4710/29103/10240/51241/4723/4719/84545/4725/4716/4702/100131801/4832/51499/65991/7419/4724/79064/10857/56945/27069/11315/83787/219927/665/131118/51075/54902/51069/81542/64949/4722/29088/78988/4709/4694/84270/4259/10440/51023/10063/91942/55173/6687/100505876/29093/2309/32/8760/80025/4712/64976/79145/9512/6390/55863/2537/26519/81890","CC","Down","CHCHD10/CYB5R3/VAT1/ATF2/NDUFA13/SOD1/C15orf48/NDUFA10/MRPL12/SDHC/MRPS18B/COX6A1/MRPL50/UBC/NDUFS2/ARL2/ROMO1/IMMT/NDUFB5/PTPMT1/PPP1CC/TIMM44/SDHA/MRPL34/LGALS3/UQCRC1/UBB/MRPL36/COX5B/MRPL20/NDUFV2/TMEM14C/COX5A/PIGBOS1/MRPL27/GSDMD/MPV17/NDUFC2/IFI27/MRPS7/MAP1LC3B/SDHD/NDUFB8/MRPL14/ATXN3/NDUFB1/MRPL35/MAVS/MRPL24/COX7B/NDUFAF4/TUFM/MRPL1/NDUFA4/NDUFB2/NDUFB9/FAM162A/CRLS1/COX6C/NDUFC1/NDUFS6/MRPS21/BCL2L1/NDUFA6/COA1/PLEC/NDUFB4/DNAJC15/MRPS31/COX16/NDUFV1/NDUFS1/MRPL43/NDUFS5/NDUFB10/NDUFA8/PET100/NME3/TRIAP1/FUNDC2/VDAC3/NDUFS4/TMEM223/PGRMC1/MRPS22/GHITM/PARK7/ARMC10/MRPL21/BNIP3L/DNAJC19/TMX2/TTC19/MRPL2/TMX1/MRPS26/NDUFS3/MRPL15/MRPL57/NDUFB3/NDUFA1/CARD19/MGST3/TIMM17A/MRPS18C/COX17/NDUFAF2/MRPS10/SPG7/CEBPZOS/MRPL22/FOXO3/ACACB/CDS2/PANK2/NDUFB6/MRPL40/CHCHD7/PMPCB/SDHB/TMEM126B/IFI6/TIMM10/QTRT1",1
