"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","ont","direction","gene_symbols","cluster"
"GO:0030246","carbohydrate binding",57,-0.539413144736126,-1.95485262185889,5.43701563126284e-05,0.00744922530317313,0.00691474789169359,429,"tags=39%, list=14%, signal=34%","3958/9761/22918/3123/10956/3964/2821/10462/23193/6320/160364/66005/2022/433/4360/9936/945/30835/50489/229/653808/5068","MF","Down","LGALS3/MLEC/CD93/HLA-DRB1/OS9/LGALS8/GPI/CLEC10A/GANAB/CLEC11A/CLEC12A/CHID1/ENG/ASGR2/MRC1/CD302/CD33/CD209/CD207/ALDOB/ZG16/REG3A",3
"GO:0030547","signaling receptor inhibitor activity",10,0.800650132400452,1.88209162740415,0.00152220388373348,0.0429393913616295,0.0398585159938655,14,"tags=30%, list=0%, signal=30%","100462977/100463486/100463498","MF","Up","MTRNR2L1/MTRNR2L8/MTRNR2L12",7
"GO:0032994","protein-lipid complex",12,-0.809856507397779,-2.04149907445738,9.02727493377178e-05,0.0118472551708164,0.0117009927613001,85,"tags=58%, list=3%, signal=57%","55911/348/337/335/345/4481/338","CC","Down","APOBR/APOE/APOA4/APOA1/APOC3/MSR1/APOB",2
"GO:0033218","amide binding",92,-0.511414054244744,-2.05148740715086,2.64835994277916e-06,0.00121030049385007,0.0011234621652,421,"tags=34%, list=13%, signal=30%","3111/3109/3030/146722/1173/3113/6342/3123/3108/1396/4258/10288/3119/2289/9445/8301/10945/2055/7411/1471/912/1240/348/81618/712/335/913/30061/4481/30835/290","MF","Down","HLA-DOA/HLA-DMB/HADHA/CD300LF/AP2M1/HLA-DPA1/SCP2/HLA-DRB1/HLA-DMA/CRIP1/MGST2/LILRB2/HLA-DQB1/FKBP5/ITM2B/PICALM/KDELR1/CLN8/VBP1/CST3/CD1D/CMKLR1/APOE/ITM2C/C1QA/APOA1/CD1E/SLC40A1/MSR1/CD209/ANPEP",2
"GO:0034358","plasma lipoprotein particle",10,-0.844511970270351,-2.00126394507439,0.000117009927613001,0.0118472551708164,0.0117009927613001,85,"tags=70%, list=3%, signal=68%","55911/348/337/335/345/4481/338","CC","Down","APOBR/APOE/APOA4/APOA1/APOC3/MSR1/APOB",2
"GO:0038024","cargo receptor activity",22,-0.642455669393936,-1.86639891274712,0.00133485275531808,0.0429393913616295,0.0398585159938655,683,"tags=55%, list=22%, signal=43%","54732/950/9332/7037/26020/55911/58191/23166/433/4360/1601/4481","MF","Down","TMED9/SCARB2/CD163/TFRC/LRP10/APOBR/CXCL16/STAB1/ASGR2/MRC1/DAB2/MSR1",6
"GO:0042277","peptide binding",75,-0.53032115235948,-2.04196033676635,1.02258865370659e-05,0.00233661507371955,0.00216896435496713,421,"tags=35%, list=13%, signal=31%","3111/3109/1173/3113/3123/3108/1396/4258/10288/3119/9445/8301/10945/7411/1471/912/1240/348/81618/712/335/913/30061/4481/30835/290","MF","Down","HLA-DOA/HLA-DMB/AP2M1/HLA-DPA1/HLA-DRB1/HLA-DMA/CRIP1/MGST2/LILRB2/HLA-DQB1/ITM2B/PICALM/KDELR1/VBP1/CST3/CD1D/CMKLR1/APOE/ITM2C/C1QA/APOA1/CD1E/SLC40A1/MSR1/CD209/ANPEP",2
"GO:0050750","low-density lipoprotein particle receptor binding",10,-0.785239586714592,-1.8561533618796,0.00136073066624475,0.0429393913616295,0.0398585159938655,547,"tags=70%, list=17%, signal=58%","3301/4043/1173/8301/348/1601/338","MF","Down","DNAJA1/LRPAP1/AP2M1/PICALM/APOE/DAB2/APOB",2
"GO:0070325","lipoprotein particle receptor binding",12,-0.798207929845051,-1.97577349751359,0.000186613918242524,0.0170565121273667,0.0158327176951026,547,"tags=75%, list=17%, signal=62%","3301/4043/1173/8301/348/335/345/1601/338","MF","Down","DNAJA1/LRPAP1/AP2M1/PICALM/APOE/APOA1/APOC3/DAB2/APOB",2
"GO:0140677","molecular function activator activity",219,-0.352730394824013,-1.5993038242648,0.000289203154522228,0.022027640269443,0.0204471703986768,348,"tags=31%, list=11%, signal=30%","4688/55704/23158/55851/54344/7157/801/3725/3301/4043/123920/10294/396/5660/6001/117289/3958/2962/9535/695/1520/55843/96459/80005/9135/25771/60682/10616/2821/4258/7048/3606/10788/894/6352/6320/374969/1075/64407/6002/79890/9235/10156/9141/2022/93663/653361/5580/4689/64333/58191/6348/1650/9910/348/414062/5641/10370/337/5996/375704/335/10197/114548/241/2980/3479/5068","MF","Down","NCF2/CCDC88A/TBC1D9/PSENEN/DPM3/TP53/CALM1/JUN/DNAJA1/LRPAP1/CMTM3/DNAJA2/ARHGDIA/PSAP/RGS10/TAGAP/LGALS3/GTF2F1/GMFG/BTK/CTSS/ARHGAP15/FNIP1/DOCK5/RABEP1/TBC1D22A/SMAP1/RBCK1/GPI/MGST2/TGFBR2/IL18/IQGAP2/CCND2/CCL5/CLEC11A/SVBP/CTSC/RGS18/RGS12/RIN3/IL32/RASA4/PDCD5/ENG/ARHGAP18/NCF1/PRKCD/NCF4/ARHGAP9/CXCL16/CCL3/DDOST/RABGAP1L/APOE/CCL3L3/LGMN/CITED2/APOA4/RGS1/ENHO/APOA1/PSME3/NLRP3/ALOX5AP/GUCA2A/IGF1/REG3A",4
"GO:1990777","lipoprotein particle",10,-0.844511970270351,-2.00126394507439,0.000117009927613001,0.0118472551708164,0.0117009927613001,85,"tags=70%, list=3%, signal=68%","55911/348/337/335/345/4481/338","CC","Down","APOBR/APOE/APOA4/APOA1/APOC3/MSR1/APOB",2
"GO:1990837","sequence-specific double-stranded DNA binding",197,0.351353525730338,1.50801668699849,0.00169126705581911,0.0429393913616295,0.0398585159938655,614,"tags=30%, list=19%, signal=26%","53335/8013/55422/2120/10725/1390/153222/7643/4791/2355/22926/4790/55509/2186/56987/6689/7543/22803/6598/10865/3280/1523/6772/5814/7586/3659/9967/6774/6872/9314/7764/3329/5966/4929/7027/9208/23512/351/8553/6421/571/23135/8531/9516/22809/4780/51341/4066/4208/2354/81/6659/5452/64324/3068/5978/5187/23064/2023","MF","Up","BCL11A/NR4A3/ZNF331/ETV6/NFAT5/CREM/CREBRF/ZNF90/NFKB2/FOSL2/ATF6/NFKB1/BATF3/BPTF/BBX/SPIB/ZFX/XRN2/SMARCB1/ARID5A/HES1/CUX1/STAT1/PURB/ZKSCAN1/IRF1/THRAP3/STAT3/TAF1/KLF4/ZNF217/HSPD1/REL/NR4A2/TFDP1/LRRFIP1/SUZ12/APP/BHLHE40/SFPQ/BACH1/KDM6B/YBX3/LITAF/ATF5/NFE2L2/ZBTB7A/LYL1/MEF2C/FOSB/ACTN4/SOX4/POU2F2/NSD1/HDGF/REST/PER1/SETX/ENO1",5
