"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","direction","ontology","cell_type","cell_group","tissue","comparison","dataset"
"GO:0098542","defense response to other organism",364,0.476173705240582,1.69285091063958,9.46550611615498e-10,2.61795934352832e-07,1.98290505859329e-07,973,"tags=35%, list=22%, signal=30%","3934/5967/5068/8876/4069/2919/2920/301/972/1604/5266/3113/2633/6364/3553/10581/4843/725/639/8542/2537/6772/2921/4067/2635/5366/54809/10410/834/330/83666/1969/5320/57674/80149/3320/3303/2069/3329/8546/91351/5966/9821/2634/9188/84640/961/3920/4792/6590/54625/55601/54765/64332/5611/55207/7128/8473/3606/1535/23406/26472/9908/57590/203068/5515/9782/10492/1660/55763/837/5610/3098/3716/5062/81622/56829/6850/7318/602/3659/151636/306/10865/7110/4599/4179/7534/5359/127544/7520/89870/5771/10097/3516/51441/84166/6197/841/6732/3459/56477/634/9698/10521/51552/10475/4790/8915/9683/10010/10406/3312/9261/10955/7791/1654/1653/71/481/170506/51251/1452/57142/10146/10096/81926","Up","BP","Goblet_cells_MUC2_TFF1","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0098609","cell-cell adhesion",247,0.516249330374808,1.80898170575539,9.49395954135384e-10,2.61795934352832e-07,1.98290505859329e-07,1003,"tags=42%, list=23%, signal=34%","3043/5068/8876/3673/301/972/1604/3122/3113/3553/3115/960/10808/4680/3672/6282/3655/23022/4067/6659/3572/9069/5320/80149/7414/8754/23657/3987/81671/29091/1956/3123/3329/3685/5573/3956/8546/5530/6662/1948/2923/961/64332/3694/55742/23075/3606/1829/5912/149041/7082/182/64881/64116/10049/56940/22862/23376/3716/2195/6850/1499/64065/3659/302/375056/116844/7525/23607/4860/8289/4179/677/50848/5771/27032/29117/51441/56477/634/2309/84830/91663/7494/7430/3688/8915/1832/387/10611/27020/65125/71/3561/60/28984/7037/5578/1824/81542/9306/80762/1048","Up","BP","Goblet_cells_MUC2_TFF1","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0002250","adaptive immune response",91,0.643364961311072,2.11750884777087,2.11485205521942e-09,5.38311188517006e-07,4.07729776799794e-07,710,"tags=44%, list=16%, signal=38%","100423062/301/972/1604/3122/3113/3553/3115/725/639/4067/3572/80149/3123/3329/3956/55183/2923/1075/64332/64167/23075/7128/3606/6890/149041/182/56940/23376/3716/81622/6850/602/3659/1514/10865/6774/4179/127544/28988","Up","BP","Goblet_cells_MUC2_TFF1","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0140546","defense response to symbiont",308,0.486109665680194,1.7170880239442,4.41086160454194e-09,1.04253864638781e-06,7.89643720331907e-07,973,"tags=36%, list=22%, signal=30%","3934/5967/5068/8876/4069/2919/2920/301/972/1604/5266/3113/2633/6364/10581/4843/725/639/8542/2537/6772/2921/4067/2635/54809/10410/834/330/83666/3320/3303/2069/3329/8546/5966/9821/2634/9188/84640/961/3920/4792/6590/54625/55601/54765/64332/55207/7128/8473/3606/1535/26472/9908/57590/203068/5515/9782/10492/1660/837/5610/3098/3716/5062/81622/56829/6850/7318/602/3659/151636/10865/4599/4179/7534/5359/127544/7520/89870/5771/10097/51441/84166/6197/841/6732/3459/56477/634/9698/10475/4790/8915/9683/10010/10406/3312/9261/10955/7791/1654/1653/71/481/170506/1452/57142/10146/10096/81926","Up","BP","Goblet_cells_MUC2_TFF1","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0002682","regulation of immune system process",416,0.456428938278889,1.6259999605336,6.52271214690892e-09,1.43891029960811e-06,1.08986509626597e-06,1225,"tags=40%, list=28%, signal=32%","8876/3673/301/972/1604/51237/3122/3113/2633/6364/3553/4843/3115/725/639/10808/51465/6772/4067/6659/3572/1831/834/330/83666/124976/5320/80149/3320/3303/8660/23657/2069/1265/3123/3329/5573/3956/2821/8546/55183/5530/6662/1948/2634/9188/51293/1075/4189/84640/961/3920/4792/54625/55601/64332/4763/23075/7128/8473/1997/3606/27347/1535/149041/182/56998/57590/5515/9782/1660/5610/3098/56940/23376/811/5062/81622/56829/6850/1499/64065/3659/375056/10766/10865/7525/966/23607/57630/6774/4860/3949/8289/1209/4179/677/7534/5359/7520/89870/5771/29117/3091/6416/116151/51441/84166/6197/841/56477/634/9698/2309/84830/7071/7494/7430/90550/4790/8915/9683/387/3312/9261/1654/1653/65125/23304/170506/3597/1452/57142/3561/60/28984/10221/7037/81926/57095/5578/9306/80762/4780/26258/55366/11140/3313/79647/2810/57169/5734/1520/6421/163486/55512/8887/26065/56941/5074/26057/2778/7531/7105/9867/29979/29883/5663","Up","BP","Goblet_cells_MUC2_TFF1","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0030155","regulation of cell adhesion",230,0.508879336601149,1.78085278340964,1.27734071254239e-08,2.64170026112673e-06,2.0008869977391e-06,1000,"tags=40%, list=23%, signal=32%","6288/8876/3673/301/972/1604/3122/7052/3113/2633/3553/10562/3115/960/10808/4680/3655/22998/4067/6659/3572/1969/5320/80149/7414/8754/3987/10551/9475/3123/3329/3685/5573/5034/3956/8546/5530/6662/1948/51144/6239/961/64332/4763/23075/342184/3606/149041/7082/182/4008/56940/23376/3716/811/6850/1605/3659/375056/7525/4860/8289/4179/50848/5500/5771/29117/3516/51441/56477/634/2309/84830/55612/91663/7494/23603/8915/8573/387/65125/71/9748/3561/60/28984/7037/5578/81542/9306/80762","Up","BP","Goblet_cells_MUC2_TFF1","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:2000026","regulation of multicellular organismal development",337,0.463380330982327,1.6438293039564,4.09582114695734e-08,7.97239539722462e-06,6.03848306557612e-06,981,"tags=35%, list=22%, signal=29%","5068/8876/301/972/3122/7052/3553/1848/639/6772/2152/4067/6659/6498/7498/166929/3572/10365/7262/4124/1969/80149/7414/3303/8553/595/1956/9475/3123/10419/8202/3956/54206/8546/5997/3099/5530/6662/1075/5315/4792/2803/64332/54806/4763/7128/9320/3606/2734/149041/7082/182/54626/23576/56998/4076/204851/23376/3716/6850/1499/92140/1605/3659/302/116844/10766/306/6558/57630/6774/4860/3949/8289/1209/4179/677/55636/51726/7520/6667/55558/50848/58495/5771/29117/3516/3091/116151/51441/8864/23011/841/634/54845/2309/1890/55612/7071/7494/51552/3688/23764/387/10253/27020/65125/6431/170506/57142/5230/3561/60/28984/10221/57095/5578","Up","BP","Goblet_cells_MUC2_TFF1","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0045785","positive regulation of cell adhesion",138,0.565937321108158,1.9048056065622,5.62930746889314e-08,1.03485435636486e-05,7.83823455171612e-06,810,"tags=38%, list=18%, signal=32%","6288/8876/3673/301/972/1604/3122/7052/3113/3553/10562/3115/960/10808/4680/3655/4067/6659/3572/8754/3987/10551/3123/3329/3685/5034/3956/8546/5530/1948/51144/6239/961/64332/342184/3606/7082/3716/811/6850/1605/7525/4860/8289/4179/50848/29117/56477/2309/55612/91663/7494","Up","BP","Goblet_cells_MUC2_TFF1","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0045087","innate immune response",285,0.476555597001826,1.6762489240016,6.04198472546004e-08,1.05225933981828e-05,7.97006406167333e-06,1223,"tags=43%, list=28%, signal=33%","3934/8876/301/972/1604/5266/3113/2633/10581/4843/725/639/8542/2537/6772/4067/2635/54809/10410/834/330/83666/3320/3303/2069/3329/8546/5966/9821/2634/9188/84640/961/3920/4792/6590/54625/55601/54765/64332/55207/7128/8473/3606/1535/26472/9908/57590/203068/5515/9782/10492/1660/837/5610/3098/3716/5062/81622/56829/6850/7318/3659/151636/10865/4599/4179/7534/5359/127544/7520/89870/5771/10097/51441/84166/6197/841/6732/3459/634/9698/10475/4790/8915/9683/10010/10406/3312/9261/10955/7791/1654/1653/71/481/170506/1452/57142/10146/10096/81926/5052/9246/4780/55366/64343/445/11140/2810/57169/1520/55161/6421/8887/26065/26057/7531/7105/9867/29979/29883","Up","BP","Goblet_cells_MUC2_TFF1","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0080134","regulation of response to stress",439,0.439279582146691,1.56996429627008,6.6591060146497e-08,1.10174909012379e-05,8.34491127414787e-06,939,"tags=32%, list=21%, signal=28%","405753/50506/6288/5068/301/972/2633/3553/960/6772/135112/1839/2152/4067/6659/6498/3309/2635/3572/5366/834/330/83666/5320/80149/10525/3320/3303/23657/6314/50640/2069/1956/10551/9475/838/3123/2907/3329/3956/8546/55183/5530/7873/2634/84919/26973/57551/3337/153222/5514/1075/6239/4189/10565/84640/8870/961/3920/4792/54625/55601/54765/64332/22875/7128/8473/3606/27347/1535/3301/23576/57590/5515/9782/64116/1660/4000/10049/837/5610/8531/1457/23376/5062/81622/56829/7103/6850/23645/3659/302/151636/7525/23347/6558/6774/3949/8289/1981/7534/5359/7520/4193/89870/5771/1655/7266/10097/29117/51441/84166/6197/841/634/9698/84830/55612/7494/283131/10475/4790/3688/7913/8915/2308/9683/8573/3312/9261/7178/54407/10955/1654/71/9643/6431/1452/57142","Up","BP","Goblet_cells_MUC2_TFF1","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0001816","cytokine production",208,0.501323445968826,1.74639069536468,1.0391704976648e-07,1.63743579846326e-05,1.24023306012025e-05,963,"tags=38%, list=22%, signal=31%","6288/301/972/1604/3113/2633/3553/4843/3115/51465/6772/2152/4067/3572/91947/10365/834/1969/80149/3320/3303/2069/9475/3123/3329/3685/5966/9188/8826/23633/961/3694/1992/1958/7128/1997/3606/1535/55959/1660/5610/3098/81622/56829/6850/602/3659/10865/23607/7110/6774/4860/4179/89870/50848/10972/3091/841/3459/634/55612/7072/7494/7430/10475/4790/8915/9683/10010/27020/9261/1654/1653/170506/57142/10146/28984/5606","Up","BP","Goblet_cells_MUC2_TFF1","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0040011","locomotion",336,0.456002654350493,1.61735931015578,1.29624454439372e-07,1.94966963518129e-05,1.47672644028778e-05,963,"tags=32%, list=22%, signal=27%","405753/50506/6288/3673/2919/2920/301/972/6364/3553/7076/4680/3672/6282/3655/1839/2152/2921/22998/4067/3309/6648/7262/124976/116150/1969/80149/7414/8754/8660/1956/9475/1265/3685/2821/5530/6662/1948/5339/3918/6239/394/3164/961/4763/55742/23075/1992/51742/8473/93185/27347/4233/5912/5586/7082/9043/182/4000/5355/56940/91137/51192/811/2195/23224/6850/1605/64065/375056/11057/306/6558/6774/10509/1827/6667/4193/55558/5771/3091/841/56477/634/7026/2309/202243/84830/1890/55612/91663/221178/5479/7494/84612/23603/90550/3688/387/3312/10253/65125/71/5911/9748/57142/28984/10221/5606","Up","BP","Goblet_cells_MUC2_TFF1","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0048870","cell motility",437,0.433419338451179,1.54860983325184,1.57024194634116e-07,2.25910026106213e-05,1.71109660148206e-05,963,"tags=31%, list=22%, signal=27%","405753/50506/6288/3673/301/972/6364/3553/7076/960/4680/3672/6282/4929/3655/1839/2152/2921/22998/23022/4067/3309/6648/7262/83666/124976/116150/1969/80149/7414/8754/3320/8660/1956/9475/1265/3685/54206/2821/5530/6662/1948/5339/3918/8826/6286/6239/394/23032/3164/961/4763/3694/55742/23075/1992/51742/7128/8473/93185/27347/4233/5912/5586/7082/9043/182/3301/4000/6382/56940/51192/2059/811/5062/2195/23224/6850/1499/1605/64065/7763/375056/11057/116844/81565/306/7525/23607/7110/6558/57630/6774/10509/378/6667/4193/55558/50848/58495/3091/841/56477/634/2683/7026/2309/202243/84830/55612/667/91663/221178/5479/7494/84612/10487/23603/90550/3688/79932/387/3312/10253/65125/71/10787/5911/9748/57142/23230/54509/60/28984/10221/10096/5606","Up","BP","Goblet_cells_MUC2_TFF1","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0006954","inflammatory response",219,0.498835107539411,1.74028254618682,1.72640272837698e-07,2.38027776174976e-05,1.80287934046736e-05,973,"tags=37%, list=22%, signal=31%","405753/6289/6288/5068/8876/4069/301/2633/3553/7076/4843/960/2152/23135/23780/4067/2635/3572/834/330/1969/5320/80149/1956/10551/838/3123/3956/8546/5966/2634/51074/1075/8870/23633/3164/961/5265/3920/4792/64332/3694/7128/8473/3606/27347/1535/55331/56998/5515/64116/1660/837/5610/3098/23376/6850/7525/23607/6774/3949/5359/50848/5771/3516/3091/841/3459/56477/2683/283131/4790/3688/3312/9261/1654/1452/57142/23230/5606/7037/81926","Up","BP","Goblet_cells_MUC2_TFF1","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0050865","regulation of cell activation",148,0.543223727071642,1.84051575561234,1.82764800411475e-07,2.41907489824628e-05,1.83226522012514e-05,1000,"tags=42%, list=23%, signal=34%","8876/301/972/1604/51237/3122/3113/3553/3115/639/10808/4067/6659/3572/5320/80149/8660/3123/3329/5573/3956/8546/55183/5530/1948/51293/1075/961/64332/7128/3606/149041/2776/56940/23376/6850/1499/3659/7525/57630/4860/3949/8289/1209/4179/677/5359/50848/5771/29117/634/2309/7494/8915/387/3561/60/7037/5578/81542/9306/80762","Up","BP","Goblet_cells_MUC2_TFF1","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0060284","regulation of cell development",201,0.51029433466963,1.77265971208924,2.0058043531988e-07,2.55277177105186e-05,1.93353043116047e-05,1000,"tags=38%, list=23%, signal=31%","8876/301/972/3122/7052/3553/639/6772/4067/6659/6498/3572/4124/80149/7414/3303/8553/1956/9475/3123/10419/3956/8546/5530/4792/2803/64332/4763/3606/149041/182/54626/56998/4076/23376/6850/1499/1605/3659/302/10766/57630/6774/4860/3949/8289/1209/4179/677/55636/51726/7520/55558/50848/5771/29117/3091/116151/51441/8864/23011/841/634/2309/7071/7494/3688/387/27020/170506/57142/3561/60/10221/57095/5578/80762","Up","BP","Goblet_cells_MUC2_TFF1","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0001775","cell activation",285,0.468802883624195,1.64897933040306,2.61050696482139e-07,3.19932131355333e-05,2.42324252757884e-05,1000,"tags=35%, list=23%, signal=29%","3043/6288/8876/301/972/1604/51237/3122/3113/3553/3115/960/639/10808/4067/6659/3572/5320/80149/7414/8754/8660/23657/1956/3123/10419/3329/5573/3956/8546/55183/5530/1948/2923/51293/1075/4189/9452/961/64332/3694/23075/1650/1958/7128/3606/27347/5912/149041/2776/56940/23376/3716/6850/1499/602/3659/1514/23210/306/7525/51341/23607/57630/6774/4860/3949/8289/1209/4179/677/55636/5359/4193/50848/5771/29117/3516/841/3459/634/2309/7494/1316/9678/29071/3688/8915/387/71/3561/60/28984/7037/5578/81542/9306/5052/80762","Up","BP","Goblet_cells_MUC2_TFF1","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0002694","regulation of leukocyte activation",137,0.54708205899911,1.84069292890165,3.31354047516277e-07,3.91589479725486e-05,2.96599243284307e-05,722,"tags=35%, list=16%, signal=30%","8876/301/972/1604/51237/3122/3113/3553/3115/639/10808/4067/6659/3572/5320/80149/8660/3123/3329/5573/3956/8546/55183/5530/1948/51293/1075/961/64332/7128/3606/149041/56940/23376/6850/1499/3659/7525/57630/4860/3949/8289/1209/4179/677/5359/5771/29117","Up","BP","Goblet_cells_MUC2_TFF1","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0042743","hydrogen peroxide metabolic process",24,0.802323086978932,2.1641237501647,4.8382726926194e-07,5.51373285354223e-05,4.17623321540425e-05,200,"tags=29%, list=5%, signal=28%","3043/405753/50506/6648/3040/1956/10549","Up","BP","Goblet_cells_MUC2_TFF1","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0050863","regulation of T cell activation",104,0.576899597796042,1.91198985671348,5.18820987269182e-07,5.51373285354223e-05,4.17623321540425e-05,1000,"tags=46%, list=23%, signal=37%","8876/301/972/1604/3122/3113/3553/3115/639/10808/4067/6659/3572/5320/80149/3123/3329/5573/3956/8546/5530/1948/961/64332/3606/149041/56940/23376/6850/1499/3659/7525/57630/4860/8289/1209/4179/5771/29117/2309/7494/8915/387/3561/60/7037/9306/80762","Up","BP","Goblet_cells_MUC2_TFF1","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:1901652","response to peptide",296,0.460990922785154,1.62357529484599,5.24679603508968e-07,5.51373285354223e-05,4.17623321540425e-05,1082,"tags=39%, list=24%, signal=31%","50506/972/3113/2633/7032/3553/10581/7076/4843/960/6772/2152/4067/6498/3309/2635/3326/3572/10365/10410/834/330/83666/1969/80149/8754/3303/8660/3987/2069/1956/7357/3329/5034/55183/3099/6662/5966/2634/4524/2923/961/4792/54625/54765/64332/1650/1958/7128/3606/27347/4233/149041/8731/10492/1660/837/204851/5610/8531/5355/4691/4170/3716/2059/811/6850/3659/6558/6774/4599/677/5359/7520/5516/5771/3192/6505/10097/3091/51441/84166/7077/841/3459/634/2309/7494/4790/427/1312/10010/387/10253/4144/9261/7791/4502/65125/71/3597/1974/3561/10765/10096/7037/5578/79602/7091/9774/4780/5214/64343/445/11140","Up","BP","Goblet_cells_MUC2_TFF1","EPI","Colon","ActiveCD_vs_Control","dataset_02"
