"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","direction","ontology","cell_type","cell_group","tissue","comparison","dataset"
"GO:0007155","cell adhesion",394,0.450694338631024,1.81353227517198,2.34121939450475e-10,7.87713907187463e-08,6.27088333513762e-08,1449,"tags=40%, list=25%, signal=32%","6288/3113/6280/3115/53827/4680/3119/3122/3043/972/3127/11005/3123/3108/5320/3659/1048/3561/10808/301/3956/5912/390/23654/445/563/1604/9235/10562/960/3716/3133/3987/5530/64332/4582/6282/5781/7082/51330/51201/7094/4192/80149/283234/1021/55109/56940/7494/4155/8751/2810/29766/11135/3655/23022/182/3654/29117/7037/3606/4008/975/6093/7532/1741/1051/1824/811/22890/488/3914/23421/57662/6599/998/4860/7422/5573/2309/6541/7430/55193/1499/9414/55274/3516/4585/9748/481/2683/55591/9475/1465/196528/23607/10611/5586/6659/80005/836/56477/79977/7791/207/54822/8915/4763/79778/1613/6722/4289/5074/94/1739/3691/5562/6601/1829/8764/5170/2717/7205/51144/4179/11187/50488/116844/50848/3912/2049/2524/10049/10459/2017/8546/4659/5411/6464/10551/55742/2195/4651/3280/22883/7402/6480/1832/8943/4026/23603/4739/81671/81/6603/5613/5310","Up","BP","Stem_cells_OLFM4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0007159","leukocyte cell-cell adhesion",130,0.57728828555976,2.12681283831346,5.88342710104964e-10,1.71914802758656e-07,1.36859037506642e-07,690,"tags=33%, list=12%, signal=30%","3113/6280/3115/3119/3122/972/3127/3123/3108/5320/3659/3561/10808/301/3956/445/1604/960/3133/5530/64332/5781/4192/80149/283234/56940/7494/3654/29117/7037/3606/975/6093/7532/1051/22890/6599/4860/5573/2309/6541/7430/55193","Up","BP","Stem_cells_OLFM4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0002694","regulation of leukocyte activation",164,0.550372161140627,2.08414433783642,6.03861776779932e-10,1.71914802758656e-07,1.36859037506642e-07,729,"tags=31%, list=13%, signal=28%","3113/51237/3115/3119/6348/3122/972/3127/11005/3123/3108/5320/3659/3561/10808/301/3956/1604/1026/26258/3133/5530/64332/5781/4192/80149/283234/6929/56940/7494/55183/3949/29117/7037/3606/975/7532/1051/5591/9867/22890/30011/6599/4860/5573/2309/6541/55193/1499/90379/55274","Up","BP","Stem_cells_OLFM4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0050865","regulation of cell activation",174,0.536395557847065,2.05436938849347,7.97360574466857e-10,1.96003615928774e-07,1.56035814213694e-07,729,"tags=30%, list=13%, signal=27%","3113/51237/3115/3119/6348/3122/972/3127/11005/3123/3108/5320/3659/3561/10808/301/3956/1604/1026/26258/3133/5530/64332/5781/4192/80149/283234/8543/6929/56940/7494/55183/3949/29117/7037/3606/975/7532/1051/5591/9867/22890/30011/6599/4860/5573/2309/6541/2776/55193/1499/90379/55274","Up","BP","Stem_cells_OLFM4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0001775","cell activation",330,0.462340401858237,1.84379093036291,8.22271919720542e-10,1.96003615928774e-07,1.56035814213694e-07,1165,"tags=33%, list=20%, signal=28%","6288/3113/51237/3115/3119/973/6348/3122/3043/972/3127/11005/3123/3108/5320/3659/3561/10808/301/3956/9021/5912/1604/4193/1026/26258/960/3716/3133/27347/5530/4189/64332/2956/5781/2885/5813/7094/4192/10312/6774/3134/80149/283234/4297/1021/8543/6929/56940/7494/5873/55183/3949/29117/7037/3606/975/7532/1051/2934/5591/9867/3070/22890/6284/30011/306/1906/6599/4860/5573/2309/6541/2776/55193/1499/7922/90379/440275/55274/3516/3459/1465/196528/23607/6830/8227/6659/836/65266/7155/207/8915/55636/6794/6722/5074/2730/1739/9258/9111/2146/5562/578/6601/8764/5170/2717/7528","Up","BP","Stem_cells_OLFM4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0051249","regulation of lymphocyte activation",153,0.556218200034777,2.08836688010347,8.47354189370542e-10,1.96003615928774e-07,1.56035814213694e-07,729,"tags=31%, list=13%, signal=28%","3113/51237/3115/3119/3122/972/3127/11005/3123/3108/5320/3659/3561/10808/301/3956/1604/1026/26258/3133/5530/64332/5781/4192/80149/283234/6929/56940/7494/55183/29117/7037/3606/975/7532/1051/5591/22890/30011/6599/4860/5573/2309/6541/55193/1499/90379/55274","Up","BP","Stem_cells_OLFM4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0045785","positive regulation of cell adhesion",157,0.544962141438574,2.05333951137209,1.07596651995968e-09,2.34244240610045e-07,1.86478655688367e-07,690,"tags=29%, list=12%, signal=27%","6288/3113/3115/4680/3119/3122/972/3127/3123/3108/3561/10808/301/3956/1604/10562/960/3716/3133/3987/5530/64332/5781/7082/4192/283234/1021/7494/2810/3655/3654/29117/7037/3606/975/6093/7532/811/22890/6599/998/4860/7422/2309/6541/55193","Up","BP","Stem_cells_OLFM4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0006959","humoral immune response",57,0.703605837585503,2.33725974371712,2.37450383357822e-09,4.88224371559611e-07,3.88668785390962e-07,147,"tags=26%, list=3%, signal=26%","6280/5266/4069/1670/3119/2919/1755/6348/11005/3123/5967/1604/2921/2920/3133","Up","BP","Stem_cells_OLFM4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0002684","positive regulation of immune system process",333,0.45423284065714,1.81088027528852,2.57423352535435e-09,4.90371458770326e-07,3.90378052332412e-07,1055,"tags=31%, list=18%, signal=27%","3113/6280/51237/3115/3119/973/6348/3122/972/3127/3123/3108/3659/3561/10808/301/3956/563/1604/1026/26258/3133/27347/4843/5530/4189/64332/330/5781/2885/3303/4192/5062/1387/3320/3134/80149/283234/9261/56829/6364/9188/9958/26057/6929/56940/7494/11118/27246/3654/55183/170506/5594/29117/7037/3606/3265/975/7532/8473/3098/5591/9867/8878/331/811/22890/30011/1906/6599/4860/7422/2309/90933/6541/7430/55193/9698/440275/55274/51114/3106/8780/3661/196528/23607/55366/6659/1452/51428/142/7867/5610/207/8915/4763/56998/1654/3093/6794/5595/1675/5074","Up","BP","Stem_cells_OLFM4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0022407","regulation of cell-cell adhesion",153,0.548150787519458,2.05807711773311,2.65845959147289e-09,4.90371458770326e-07,3.90378052332412e-07,690,"tags=32%, list=12%, signal=29%","3113/3115/53827/4680/3119/3122/972/3127/3123/3108/5320/3659/3561/10808/301/3956/445/1604/960/3716/3133/5530/64332/5781/7082/51201/4192/80149/283234/56940/7494/4155/2810/182/3654/29117/7037/3606/975/7532/1051/22890/6599/4860/7422/5573/2309/6541/55193","Up","BP","Stem_cells_OLFM4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0019752","carboxylic acid metabolic process",364,-0.328548810646278,-1.7908619141057,2.78243735049361e-09,4.90371458770326e-07,3.90378052332412e-07,1035,"tags=31%, list=18%, signal=27%","58478/83440/11112/3176/51141/81888/7167/2639/197257/6389/50/1738/5723/5162/34/2109/5095/29108/2805/11057/351/587/22937/11343/8803/51703/5211/8399/3712/5213/1573/4190/32/2948/4357/7923/4048/873/9380/4522/27163/55907/10613/1892/39/5194/8644/3420/594/1312/10455/10588/66002/2271/37/3032/5264/216/79746/1666/26027/64801/5164/55268/10998/10062/22928/7358/2686/4191/3155/5236/91452/5860/5160/275/1376/25874/128/2052/56922/4942/2110/10449/1593/56898/51084/3033/54677/1891/2166/2108/8801/8824/2168/35/6470/38/1644/22949/10965/5468/5564/6296/5105/10873/145482/80221/125/2938/549/10840","Down","BP","Stem_cells_OLFM4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0045321","leukocyte activation",291,0.469705946288536,1.85820439512393,2.94097615913975e-09,4.9475239840801e-07,3.93865658824506e-07,1147,"tags=34%, list=20%, signal=28%","3113/51237/3115/3119/973/6348/3122/972/3127/11005/3123/3108/5320/3659/3561/10808/301/3956/9021/1604/1026/26258/960/3716/3133/27347/5530/4189/64332/2956/5781/2885/5813/4192/10312/6774/3134/80149/283234/4297/1021/6929/56940/7494/5873/55183/3949/29117/7037/3606/975/7532/1051/2934/5591/9867/3070/22890/6284/30011/306/1906/6599/4860/5573/2309/6541/55193/1499/7922/90379/440275/55274/3516/3459/196528/23607/6830/8227/6659/836/65266/7155/207/8915/55636/6794/6722/5074/1739/9258/9111/2146/5562/578/6601/8764/5170","Up","BP","Stem_cells_OLFM4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0016042","lipid catabolic process",132,-0.464238013990733,-2.21791220884991,3.52125255587413e-09,5.6661546562131e-07,4.51074869743326e-07,971,"tags=36%, list=17%, signal=31%","2639/51196/5332/34/2109/5095/11057/11343/8399/3712/9588/32/27163/1892/5194/8644/285362/10455/66002/2720/37/3032/5264/1666/81579/5919/55268/79887/1376/2110/10449/1593/56898/3074/3033/54677/1891/2166/2108/51170/2168/35/57016/38/129807/2517/5105/549","Down","BP","Stem_cells_OLFM4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0032787","monocarboxylic acid metabolic process",253,-0.371832356120778,-1.93384161779705,3.80306720235535e-09,5.86464654829881e-07,4.66876539447045e-07,996,"tags=32%, list=17%, signal=28%","51141/81888/7167/2639/197257/1738/5162/34/2109/5095/11057/351/22937/11343/51703/5211/8399/3712/5213/1573/32/2948/7923/873/9380/27163/10613/1892/39/5194/8644/1312/10455/10588/66002/37/3032/5264/216/79746/1666/26027/64801/5164/55268/10998/10062/5236/91452/5160/1376/25874/128/2052/56922/2110/10449/1593/56898/51084/3033/54677/1891/2166/2108/8824/2168/35/38/22949/10965/5468/5564/6296/5105/10873/145482/80221/125/2938/549","Down","BP","Stem_cells_OLFM4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:1903037","regulation of leukocyte cell-cell adhesion",118,0.5733287106622,2.1011508009817,5.90258392037139e-09,8.7381852357178e-07,6.95635048131348e-07,1147,"tags=45%, list=20%, signal=37%","3113/3115/3119/3122/972/3127/3123/3108/5320/3659/3561/10808/301/3956/445/1604/960/3133/5530/64332/5781/4192/80149/283234/56940/7494/3654/29117/7037/3606/975/7532/1051/22890/6599/4860/5573/2309/6541/55193/55274/196528/6659/836/56477/207/8915/5074/1739/5562/6601/8764/5170","Up","BP","Stem_cells_OLFM4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0009062","fatty acid catabolic process",69,-0.585324840908636,-2.47888540406653,6.87017687764962e-09,9.75660328791927e-07,7.76709924853483e-07,890,"tags=42%, list=15%, signal=36%","34/2109/5095/11057/3712/32/1892/5194/10455/66002/37/3032/5264/1666/55268/1376/2110/10449/56898/3033/54677/1891/2166/2108/2168/35/38/5105/549","Down","BP","Stem_cells_OLFM4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0050776","regulation of immune response",286,0.462990664991025,1.82830744359082,7.94713401881456e-09,9.75660328791927e-07,7.76709924853483e-07,1659,"tags=43%, list=29%, signal=32%","3113/6280/3115/3119/973/3122/972/3127/11005/3123/3108/9636/3659/301/3956/563/1604/3133/4843/64332/330/5781/103/2885/3303/5062/1387/3320/3134/80149/9261/56829/9958/26057/56940/7494/2810/11118/27246/3654/26058/55183/5594/7037/3606/3265/975/7532/10769/8473/5591/9867/8878/331/22890/80254/90933/7430/51752/9698/440275/7534/55593/1512/51114/3106/8780/3661/23607/55366/6830/1452/51428/142/7867/5610/207/8915/1654/3093/6794/1675/5074/9258/9111/5562/8764/5170/84888/4179/164/6197/3107/79594/81622/10459/8546/5284/3430/4790/153090/8887/5692/5747/2876/10318/23369/1374/4938/2048/51043/7520/7525/2778/4814/7531/9782/7186/1398/6421/23476/1520/3105/149041","Up","BP","Stem_cells_OLFM4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0042110","T cell activation",178,0.521467214006726,1.99144027923125,7.95958195361587e-09,9.75660328791927e-07,7.76709924853483e-07,729,"tags=29%, list=13%, signal=26%","3113/3115/3119/3122/972/3127/11005/3123/3108/5320/3659/3561/10808/301/3956/9021/1604/960/3716/3133/5530/64332/5781/2885/4192/10312/6774/80149/283234/4297/1021/56940/7494/5873/29117/7037/3606/975/7532/1051/2934/5591/22890/6599/4860/5573/2309/6541/55193/1499/440275/55274","Up","BP","Stem_cells_OLFM4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0072329","monocarboxylic acid catabolic process",76,-0.565076573571347,-2.43117929206715,8.11523750019361e-09,9.75660328791927e-07,7.76709924853483e-07,971,"tags=42%, list=17%, signal=35%","2639/197257/34/2109/5095/11057/3712/32/1892/5194/10455/66002/37/3032/5264/1666/55268/1376/2110/10449/56898/51084/3033/54677/1891/2166/2108/2168/35/38/5105/549","Down","BP","Stem_cells_OLFM4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0006082","organic acid metabolic process",373,-0.326500223413044,-1.83142209775344,8.17224268915151e-09,9.75660328791927e-07,7.76709924853483e-07,1035,"tags=31%, list=18%, signal=27%","58478/83440/11112/3176/51141/81888/7167/2639/197257/6389/50/1738/5723/5162/34/2109/5095/29108/2805/11057/351/84836/587/22937/11343/8803/51703/5211/8399/3712/5213/1573/4190/32/2948/4357/7923/4048/873/9380/4522/27163/55907/10613/1892/39/5194/8644/3420/594/1312/10455/10588/66002/2271/37/3032/5264/216/79746/1666/26027/64801/5164/55268/10998/10062/22928/7358/2686/4191/3155/5236/91452/5860/5160/275/1376/25874/128/2052/56922/4942/2110/10449/1593/56898/51084/3033/54677/1891/2166/2108/8801/8824/2168/35/6470/38/1644/22949/10965/5468/5564/6296/5105/6817/10873/145482/80221/125/2938/549/10840","Down","BP","Stem_cells_OLFM4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0043436","oxoacid metabolic process",373,-0.326500223413044,-1.83142209775344,8.17224268915151e-09,9.75660328791927e-07,7.76709924853483e-07,1035,"tags=31%, list=18%, signal=27%","58478/83440/11112/3176/51141/81888/7167/2639/197257/6389/50/1738/5723/5162/34/2109/5095/29108/2805/11057/351/84836/587/22937/11343/8803/51703/5211/8399/3712/5213/1573/4190/32/2948/4357/7923/4048/873/9380/4522/27163/55907/10613/1892/39/5194/8644/3420/594/1312/10455/10588/66002/2271/37/3032/5264/216/79746/1666/26027/64801/5164/55268/10998/10062/22928/7358/2686/4191/3155/5236/91452/5860/5160/275/1376/25874/128/2052/56922/4942/2110/10449/1593/56898/51084/3033/54677/1891/2166/2108/8801/8824/2168/35/6470/38/1644/22949/10965/5468/5564/6296/5105/6817/10873/145482/80221/125/2938/549/10840","Down","BP","Stem_cells_OLFM4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0002696","positive regulation of leukocyte activation",115,0.571867153411079,2.08820058783903,9.67531301338618e-09,1.11901042070445e-06,8.90828984357497e-07,729,"tags=34%, list=13%, signal=30%","3113/3115/3119/6348/3122/972/3127/3123/3108/3561/10808/301/3956/1604/1026/26258/3133/5530/64332/5781/4192/283234/6929/7494/55183/29117/7037/3606/975/7532/5591/22890/30011/6599/4860/2309/6541/55193/55274","Up","BP","Stem_cells_OLFM4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0050867","positive regulation of cell activation",118,0.565629883771586,2.07293592880279,1.31421455478254e-08,1.47391153553036e-06,1.17336093742786e-06,729,"tags=33%, list=13%, signal=29%","3113/3115/3119/6348/3122/972/3127/3123/3108/3561/10808/301/3956/1604/1026/26258/3133/5530/64332/5781/4192/283234/6929/7494/55183/29117/7037/3606/975/7532/5591/22890/30011/6599/4860/2309/6541/55193/55274","Up","BP","Stem_cells_OLFM4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0046649","lymphocyte activation",253,0.488345735966415,1.91696002880648,1.39259171303654e-08,1.51587703822007e-06,1.20676910364993e-06,732,"tags=26%, list=13%, signal=24%","3113/51237/3115/3119/973/3122/972/3127/11005/3123/3108/5320/3659/3561/10808/301/3956/9021/1604/1026/26258/960/3716/3133/5530/4189/64332/2956/5781/2885/5813/4192/10312/6774/3134/80149/283234/4297/1021/6929/56940/7494/5873/55183/29117/7037/3606/975/7532/1051/2934/5591/3070/22890/30011/6599/4860/5573/2309/6541/55193/1499/7922/90379/440275/55274/3516","Up","BP","Stem_cells_OLFM4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0019730","antimicrobial humoral response",39,0.747702114620168,2.31187561640022,1.55595404271266e-08,1.64531026059415e-06,1.30980913249706e-06,147,"tags=31%, list=3%, signal=30%","6280/5266/4069/1670/2919/1755/6348/11005/5967/2921/2920/3133","Up","BP","Stem_cells_OLFM4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0016054","organic acid catabolic process",119,-0.48279595521451,-2.27715578860686,1.84524147222609e-08,1.80719620735616e-06,1.43868433407469e-06,1058,"tags=40%, list=18%, signal=34%","5106/11112/3176/2639/197257/1738/34/2109/5095/2805/11057/587/3712/32/4357/1892/5194/594/10455/10588/66002/37/3032/5264/1666/55268/3155/5860/275/1376/56922/4942/2110/10449/56898/51084/3033/54677/1891/2166/2108/2168/35/6470/38/5105/549/10840","Down","BP","Stem_cells_OLFM4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0046395","carboxylic acid catabolic process",119,-0.48279595521451,-2.27715578860686,1.84524147222609e-08,1.80719620735616e-06,1.43868433407469e-06,1058,"tags=40%, list=18%, signal=34%","5106/11112/3176/2639/197257/1738/34/2109/5095/2805/11057/587/3712/32/4357/1892/5194/594/10455/10588/66002/37/3032/5264/1666/55268/3155/5860/275/1376/56922/4942/2110/10449/56898/51084/3033/54677/1891/2166/2108/2168/35/6470/38/5105/549/10840","Down","BP","Stem_cells_OLFM4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0002697","regulation of immune effector process",100,0.589316328766586,2.10506930068592,1.88583331030645e-08,1.80719620735616e-06,1.43868433407469e-06,590,"tags=31%, list=10%, signal=28%","6280/51237/3122/972/11005/3123/3561/301/3956/563/1604/3133/4843/4189/64332/2885/3134/80149/9261/9188/26057/56940/7494/55183/170506/7037/3606/975/7532/3098/22890","Up","BP","Stem_cells_OLFM4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0098609","cell-cell adhesion",261,0.472923397500798,1.85735724829019,1.90436779483627e-08,1.80719620735616e-06,1.43868433407469e-06,1668,"tags=50%, list=29%, signal=37%","3113/6280/3115/53827/4680/3119/3122/3043/972/3127/3123/3108/5320/3659/1048/3561/10808/301/3956/5912/23654/445/1604/960/3716/3133/3987/5530/64332/6282/5781/7082/51201/7094/4192/80149/283234/56940/7494/4155/2810/29766/11135/3655/23022/182/3654/29117/7037/3606/975/6093/7532/1741/1051/1824/22890/57662/6599/4860/7422/5573/2309/6541/7430/55193/1499/9414/55274/55591/1465/196528/23607/10611/6659/836/56477/207/8915/6722/5074/1739/3691/5562/6601/1829/8764/5170/2717/4179/11187/50488/116844/50848/3912/2049/10049/10459/8546/6464/55742/2195/4651/3280/22883/1832/8943/4026/81671/6603/5310/5747/10318/6597/3169/51043/7525/2778/4627/1948/4814/3875/7414/27020/27032/23476/84524/3105/149041/57492","Up","BP","Stem_cells_OLFM4","EPI","Colon","ActiveCD_vs_Control","dataset_02"
