"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","direction","ontology","cell_type","cell_group","tissue","comparison","dataset"
"GO:0002250","adaptive immune response",226,0.613185987983343,1.98247899379568,1e-10,1.18081784776172e-08,8.6023840770799e-09,1423,"tags=38%, list=14%, signal=33%","301/722/717/725/3553/3383/3113/3426/973/1604/563/117157/939/958/10411/1880/29126/915/64092/3117/1235/608/715/712/710/113/3717/214/3115/713/9021/2207/969/10865/8767/916/7099/3122/1512/11221/4067/10068/7040/972/201294/975/100423062/57089/3119/2956/10459/196/10384/64167/3554/10673/6776/639/3572/11119/182/2033/10892/23075/2048/23529/3108/8792/80758/4683/3142/55183/1191/10312/5585/604/3140/3606/64332/3981/121260/5987/9655/3716/2923","Up","BP","Enterocytes_TMIGD1_MEP1A","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",164,0.618044097208775,1.98017475799163,1e-10,1.18081784776172e-08,8.6023840770799e-09,1580,"tags=40%, list=16%, signal=34%","301/722/717/725/3553/3383/3426/1604/563/939/958/29126/1235/715/712/710/3717/713/9021/2207/969/10865/8767/7099/3122/1512/10068/7040/972/201294/975/100423062/57089/2956/10459/196/10384/3554/10673/6776/3572/182/2033/10892/23075/2048/23529/4683/3142/55183/1191/10312/5585/604/3140/3606/64332/3981/121260/9655/3716/80149/6774/6556/23376","Up","BP","Enterocytes_TMIGD1_MEP1A","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0002697","regulation of immune effector process",194,0.606900479037478,1.95727782213999,1e-10,1.18081784776172e-08,8.6023840770799e-09,1364,"tags=35%, list=14%, signal=30%","301/6280/4843/722/5650/725/11213/3553/684/3383/5880/5724/1604/563/51237/117157/958/7805/29126/653361/11005/710/23705/969/399687/10865/8767/7099/3122/11221/4067/7040/972/5272/2/201294/975/2125/8013/10459/6461/196/3554/54/6776/2241/2033/10892/10875/2048/23529/7494/4189/7305/3142/144811/55183/5585/24145/604/3140/3606/64332/79132/51465/121260/9655","Up","BP","Enterocytes_TMIGD1_MEP1A","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0070661","leukocyte proliferation",183,0.599180382907181,1.92861023399371,1e-10,1.18081784776172e-08,8.6023840770799e-09,1391,"tags=35%, list=14%, signal=31%","301/3620/3553/684/5880/2697/3113/973/3552/1604/51237/5320/958/1880/29126/952/4478/652/3717/80381/3115/8767/916/7099/4067/26191/7040/972/975/3988/1029/7940/5621/283234/6541/6461/196/10673/4828/11151/3572/11119/57181/1503/199/10892/1265/2048/23529/7048/7305/51293/1191/6480/10312/5585/604/3606/64332/5573/57045/5530/6352/6469","Up","BP","Enterocytes_TMIGD1_MEP1A","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0002252","immune effector process",329,0.581406604870951,1.90790041306564,1e-10,1.18081784776172e-08,8.6023840770799e-09,1580,"tags=36%, list=16%, signal=31%","301/6280/6482/4843/722/5650/717/725/11213/3553/684/3383/5880/1113/5724/3426/5450/1604/563/51237/117157/6348/939/958/1880/7805/29126/629/1235/653361/715/712/5361/5730/11005/710/9452/713/9021/23705/2207/969/399687/10865/8767/7099/3122/1512/11221/4067/10870/7040/972/5272/2/201294/975/3988/100423062/2125/8013/57089/28984/2956/10459/6461/196/10384/306/3554/54/6776/2241/22904/11151/3572/182/2033/10892/10875/23075/2048/23529/7494/4189/7305/4683/3142/144811/55183/538/1191/161882/10312/5585/24145/604/3140/3606/64332/3984/5291/79132/51465/3981/867/121260/5339/9655/3716/4297/1675/4853/80149/6774/6556/23376","Up","BP","Enterocytes_TMIGD1_MEP1A","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0007159","leukocyte cell-cell adhesion",234,0.578340581886679,1.87506584802011,1e-10,1.18081784776172e-08,8.6023840770799e-09,2224,"tags=44%, list=22%, signal=35%","301/6280/3620/8876/3553/3383/240/5880/960/3113/5724/3552/1604/939/5320/7805/29126/4478/3117/10507/652/406938/3717/80381/3115/10808/969/8767/916/3122/11221/4067/26191/7040/972/9308/975/1029/8013/2526/5621/283234/3119/2113/1960/6541/1326/6461/10673/116844/6776/11151/3572/2033/199/10892/10875/861/3108/7048/7494/6484/3142/961/604/64116/3688/6093/3606/64332/5573/4907/57045/5530/9655/6352/6469/80149/196528/5290/648/65125/23376/57492/3485/5781/84807/10725/4860/868/22890/3329/3659/445/7525/50512/8546/8943/8915/1948/55193/6659/2309/3123","Up","BP","Enterocytes_TMIGD1_MEP1A","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0045785","positive regulation of cell adhesion",282,0.568892797264348,1.86125430742118,1e-10,1.18081784776172e-08,8.6023840770799e-09,1849,"tags=40%, list=19%, signal=33%","301/8876/7052/6288/10562/3673/3553/240/960/3113/5724/3552/5420/8728/1604/8784/939/2316/29126/3117/4680/3976/3915/5345/3717/3655/80381/3115/10808/8767/916/3122/11221/4067/8754/7040/972/9448/9308/201294/975/8013/2526/3373/283234/3119/2113/1960/255743/79625/6541/1326/6461/55612/84034/10673/91663/7402/59339/11151/3572/3912/1601/2033/199/10892/3685/861/1307/10551/3108/7048/7494/6484/5034/9647/2043/9780/3142/1021/201627/961/604/5795/6093/3606/64332/3987/5530/3913/9655/5578/6352/6469/3716/342184/51144/3675/7422/196528/5290/648/472/811/57492/3485/5781/9265/6237/84807/10725/4860","Up","BP","Enterocytes_TMIGD1_MEP1A","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:2000147","positive regulation of cell motility",322,0.560595337296836,1.83987954168203,1e-10,1.18081784776172e-08,8.6023840770799e-09,1824,"tags=39%, list=18%, signal=33%","301/50506/4316/405753/9076/2247/6278/3673/3553/3383/5880/2152/6282/7852/5724/3552/5420/4318/8784/51564/6348/958/4233/2316/407021/196527/29126/6351/1277/1235/4680/10507/652/6678/406938/3717/3655/6364/3918/90/7099/1512/27286/4067/8754/7040/972/9448/8013/2526/9732/3627/2113/3091/154796/4193/55612/53905/5629/306/3554/91663/6776/2241/2771/11151/9585/8877/4323/3912/1601/10512/199/3685/23075/7046/2048/7048/7494/22902/9647/2043/650/538/9922/961/9693/2852/604/8503/5795/3688/9982/6648/394/7205/5291/23328/5286/5530/23122/27161/5578/6352/6667/3309/3675/7422/80149/324/10059/6774/65125/472/811/10509/7423/23060/25836/841/1956/116150/6868/659/2821/23473/6237","Up","BP","Enterocytes_TMIGD1_MEP1A","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0040017","positive regulation of locomotion",328,0.560421924266801,1.83928855140469,1e-10,1.18081784776172e-08,8.6023840770799e-09,1824,"tags=39%, list=18%, signal=33%","301/50506/4316/405753/9076/2247/6278/3673/3553/3383/5880/2152/6282/7852/5724/3552/5420/4318/8784/51564/6348/958/4233/2316/407021/196527/29126/6351/1277/1235/4680/10507/652/6678/406938/3717/3655/6364/3918/90/7099/1512/27286/4067/8754/7040/972/9448/8013/2526/9732/3627/2113/3091/154796/4193/55612/53905/5629/306/3554/91663/6776/2241/2771/11151/9585/8877/4323/3912/1601/9048/10512/199/3685/23075/7046/2048/7048/7494/22902/9647/2043/650/538/9922/961/9693/2852/604/8503/5795/3688/9982/6648/394/7205/5291/23328/5286/5530/23122/27161/5578/6352/6667/3309/3675/7422/80149/324/10059/6774/65125/7162/472/811/10509/7423/23060/25836/841/1956/116150/6868/659/2821/23473/6237","Up","BP","Enterocytes_TMIGD1_MEP1A","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0042060","wound healing",256,0.562361065032028,1.83359599104191,1e-10,1.18081784776172e-08,8.6023840770799e-09,1557,"tags=34%, list=16%, signal=29%","301/50506/3853/5068/7076/9076/6288/725/2247/3673/240/5196/960/2152/23657/7852/3552/308/2004/958/2316/407021/196527/51129/1281/5265/7035/5345/710/3717/2207/7099/4067/7040/2125/131566/953/3091/79625/55612/53905/5493/84034/116844/3694/3572/5270/51330/3998/3685/1265/7046/26509/2048/7494/6484/22875/5638/3043/5912/10413/348/26258/7414/23499/5795/10855/3688/8761/5291/5530/23122/11234/5339/5578/667/6469/221037/2923/79056/7422/2683/4853/10019/5290/6556","Up","BP","Enterocytes_TMIGD1_MEP1A","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0001525","angiogenesis",291,0.558335978610124,1.82916227813494,1e-10,1.18081784776172e-08,8.6023840770799e-09,1895,"tags=40%, list=19%, signal=34%","301/7052/2247/7045/6278/2296/3553/56999/240/5196/2152/7127/7852/3552/10267/51564/1893/2004/4240/958/10411/2316/407021/51129/1634/652/6678/11005/406938/54567/90/1512/27286/2049/7040/1536/79924/9444/5371/22905/3099/90993/57674/28984/3627/3373/3696/2113/3091/1960/79625/6461/154796/161742/306/84034/116844/6772/8877/56913/4323/182/51330/51421/3685/861/55294/7046/2048/8751/7048/7494/5315/10365/961/3490/8503/5795/10855/3688/6093/9982/3606/9022/5291/9451/23328/5286/27161/80155/5578/6469/6667/3716/10481/7422/133/2683/4853/80149/5290/6774/65125/283/7534/55742/7423/25932/5534/841/27035/116150/6237/7128/10769/1890/6558","Up","BP","Enterocytes_TMIGD1_MEP1A","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0001819","positive regulation of cytokine production",262,0.559757242942393,1.82495167817686,1e-10,1.18081784776172e-08,8.6023840770799e-09,2031,"tags=39%, list=20%, signal=32%","8710/301/3620/4843/6288/1670/11213/3553/5196/2152/3428/3113/5724/5450/3552/1604/6348/958/4939/7805/29126/4050/29923/4060/5345/3717/80381/3115/23705/2207/10865/8767/916/7099/26191/7040/1536/972/9308/975/3556/8013/834/28984/283234/3091/84632/55612/3554/4828/6772/3572/55959/8877/10626/11119/199/10892/861/2048/3320/4940/7494/7305/144811/1191/113277/161882/24145/5795/10855/3606/661/3303/9451/79132/5987/64135/7110/56829/3459/5144/84932/6774/6556/3098/55122/841/5781/27035/1535/6868/170506/5610/4860/22900/10564/81622/3329/10623/3659/9188/10010","Up","BP","Enterocytes_TMIGD1_MEP1A","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0030335","positive regulation of cell migration",311,0.555964053083227,1.82385893364791,1e-10,1.18081784776172e-08,8.6023840770799e-09,1824,"tags=40%, list=18%, signal=33%","301/4316/9076/2247/6278/3673/3553/3383/5880/2152/6282/7852/5724/3552/5420/4318/8784/51564/6348/958/4233/2316/407021/196527/29126/6351/1277/1235/4680/10507/652/6678/406938/3717/3655/6364/3918/90/7099/1512/27286/4067/8754/7040/972/9448/8013/2526/9732/3627/2113/3091/154796/4193/55612/5629/306/3554/91663/6776/2241/2771/11151/9585/8877/4323/3912/1601/10512/199/3685/23075/7046/2048/7048/7494/22902/9647/2043/650/538/9922/961/9693/2852/8503/5795/3688/9982/6648/394/7205/5291/23328/5286/5530/23122/27161/5578/6352/6667/3309/3675/7422/80149/324/10059/6774/65125/472/811/10509/7423/23060/25836/841/1956/116150/6868/659/2821/23473/6237","Up","BP","Enterocytes_TMIGD1_MEP1A","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0030155","regulation of cell adhesion",464,0.551541484708332,1.81731918016438,1e-10,1.18081784776172e-08,8.6023840770799e-09,1580,"tags=34%, list=16%, signal=30%","301/3620/8876/7052/26154/6288/10562/7045/3673/3553/388125/240/5880/960/145741/3113/54997/22998/3557/7852/5724/53827/3552/5420/8728/1604/8784/4582/939/5320/4070/2316/7805/29126/9595/3117/1277/4680/10507/652/3976/3915/5345/11005/406938/3717/3655/80381/3115/10808/969/8767/916/3122/11221/4067/2633/8754/2049/26191/7040/972/9448/5371/9308/201294/975/1029/8013/28984/2526/5621/3373/283234/3119/2113/1960/255743/79625/6541/1326/10459/6461/55612/84034/10673/91663/6776/7402/59339/11151/3572/5270/4323/3912/1601/182/2033/199/10892/3685/10875/861/23075/1307/10551/2048/8751/3108/7048/7494/6484/5034/9647/2043/9780/3142/650/1021/201627/961/6480/7414/604/23499/5795/9748/27289/6093/3606/64332/8502/5573/3987/5291/57045/5530/23122/3913/9655/5578/6352/6469/3909/3716/342184/51144/5921/3675/7422/80149/196528/10019/5290/648/65125/23376","Up","BP","Enterocytes_TMIGD1_MEP1A","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0098609","cell-cell adhesion",454,0.547719985554889,1.803556930449,1e-10,1.18081784776172e-08,8.6023840770799e-09,2289,"tags=44%, list=23%, signal=36%","301/6280/3620/8876/5068/1830/9076/26154/1001/3673/3553/3383/240/5880/960/3113/6282/3557/23562/23650/23657/5724/53827/3384/3552/5099/5420/8728/1604/939/5320/342035/2316/7805/29126/3672/4478/3117/4680/10507/652/5345/406938/3717/3655/214/80381/3115/23705/10808/969/90/8767/916/3122/27286/11221/4067/8754/2049/26191/7040/972/9379/23022/9308/975/1029/3556/8013/28984/2526/5621/953/3696/283234/3119/2113/1960/255743/6541/1326/10459/9069/6461/29091/11135/84034/10673/91663/116844/6776/2241/3694/2239/11151/3572/5270/3912/10458/182/5271/27032/3691/2033/199/10892/3685/10875/861/23075/3108/7048/7494/6484/9647/3043/5912/9780/3142/650/5789/22862/201627/961/7414/604/64116/3688/6093/3606/55971/64332/8502/5573/3987/1829/5291/4907/57045/5530/9655/5578/6352/6469/3909/3716/2923/78999/3675/7422/80149/196528/10019/5290/648/65125/23376/29766/55742/57492/27020/3485/5781/1956/23560/84807/55591/10725/4860/10049/2195/868/22890/23767/3329/5962/3659/445/3170/7525/6662/50512/64065/8546/8943/8915/1048/1948/55193/23607/302/6659/2309/3123/51201/81671/7094/5817/56477/10611","Up","BP","Enterocytes_TMIGD1_MEP1A","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0001568","blood vessel development",387,0.545354338040928,1.79398891858083,1e-10,1.18081784776172e-08,8.6023840770799e-09,1895,"tags=38%, list=19%, signal=32%","8710/301/7052/2247/7045/6278/2296/3553/56999/240/2697/5196/2152/7127/7852/3552/10267/51564/1893/2004/4240/958/10411/2316/407021/51129/1281/1277/1634/652/6678/5345/11005/406938/9021/54567/90/1512/27286/2049/7040/1536/79924/7498/9444/5371/22905/3988/3099/90993/57674/28984/3627/3373/3696/2113/3091/1960/79625/6461/196/154796/8061/4193/161742/25976/5629/306/84034/116844/639/6772/8877/56913/4323/1278/182/10512/57534/51330/51421/3685/861/55294/7046/2048/8751/7048/7494/5315/10413/10365/348/538/961/6926/9693/2852/3490/55636/8503/5795/10855/3688/6093/9982/163/3606/9022/5291/9451/23328/5286/27161/80155/5578/6469/6667/3716/10481/5921/7422/133/2683/4853/80149/196528/5290/6774/4643/65125/283/7534/55742/7423/25932/5534/841/27035/116150/659/6237/7128/10769/1890/6558","Up","BP","Enterocytes_TMIGD1_MEP1A","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0009617","response to bacterium",333,0.546667544975478,1.79379234813196,1e-10,1.18081784776172e-08,8.6023840770799e-09,897,"tags=24%, list=9%, signal=23%","79931/1673/4316/6280/3620/83998/3853/5068/4843/9076/722/5650/3934/1670/717/725/4069/6278/5473/11213/3553/56999/1671/5196/1113/5266/5724/664/3552/1604/4318/115361/5320/958/4939/29126/10561/629/1755/11005/406938/3717/6364/4283/2207/6039/1291/10865/8767/7099/11221/4067/2633/10068/8754/654463/26191/837/2125/5996/6590/834/57674/3627/2635/196/306/54/2920/84034/116844/2241/22904/3001/10892/114769/2048/4940/7494/8792","Up","BP","Enterocytes_TMIGD1_MEP1A","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0048514","blood vessel morphogenesis",337,0.544793765164761,1.78757976845481,1e-10,1.18081784776172e-08,8.6023840770799e-09,1895,"tags=39%, list=19%, signal=33%","301/7052/2247/7045/6278/2296/3553/56999/240/2697/5196/2152/7127/7852/3552/10267/51564/1893/2004/4240/958/10411/2316/407021/51129/1281/1634/652/6678/5345/11005/406938/54567/90/1512/27286/2049/7040/1536/79924/7498/9444/5371/22905/3099/90993/57674/28984/3627/3373/3696/2113/3091/1960/79625/6461/154796/161742/25976/5629/306/84034/116844/639/6772/8877/56913/4323/182/51330/51421/3685/861/55294/7046/2048/8751/7048/7494/5315/10413/10365/348/961/9693/3490/55636/8503/5795/10855/3688/6093/9982/3606/9022/5291/9451/23328/5286/27161/80155/5578/6469/6667/3716/10481/5921/7422/133/2683/4853/80149/196528/5290/6774/4643/65125/283/7534/55742/7423/25932/5534/841/27035/116150/6237/7128/10769/1890/6558","Up","BP","Enterocytes_TMIGD1_MEP1A","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0009611","response to wounding",330,0.542677703260255,1.78027545530864,1e-10,1.18081784776172e-08,8.6023840770799e-09,1557,"tags=32%, list=16%, signal=28%","301/50506/5653/3853/5068/7076/9076/6288/725/2247/3673/240/5196/960/2152/11202/23657/7852/664/3552/308/2004/958/2316/407021/196527/51129/1281/5265/7035/5345/710/3717/2207/1291/7099/4067/7040/2125/131566/953/3091/79625/8061/55612/53905/5493/2696/84034/116844/3694/3572/55959/5270/51330/3691/3998/3685/1265/7046/26509/2048/7494/6484/2043/7305/22875/5638/3043/5912/10413/348/538/26258/7414/23499/5795/10855/3688/6648/64332/8761/5291/5530/23122/3913/11234/5339/5578/667/6469/11057/221037/10481/2923/6416/8996/79056/7422/2683/4853/10019/5290/6774/6556","Up","BP","Enterocytes_TMIGD1_MEP1A","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0001944","vasculature development",404,0.539607134313094,1.77552170101802,1e-10,1.18081784776172e-08,8.6023840770799e-09,1586,"tags=34%, list=16%, signal=29%","8710/301/7052/2247/7045/6278/2296/3553/56999/240/2697/5196/2152/7127/7852/3552/10267/51564/1893/2004/4240/958/10411/2316/407021/51129/1281/1277/1634/652/6678/3976/5345/11005/406938/9021/54567/90/1512/27286/2049/7040/1536/79924/7498/9444/5371/22905/3988/3099/90993/57674/28984/3627/3373/3696/2113/3091/1960/79625/6461/196/154796/8061/4193/161742/25976/5629/306/84034/116844/639/6772/8877/56913/4323/1278/182/10512/57534/51330/51421/3685/861/55294/7046/2048/8751/7048/7494/5315/10413/10365/348/650/538/961/6926/9693/2852/3490/55636/8503/5795/10855/3688/6093/9982/163/3606/9022/6648/5291/9451/23328/5286/27161/80155/5578/6469/6667/3716/10481/5921/7422/133/2683/4853/80149/196528/5290/6774/4643/65125/1786/283","Up","BP","Enterocytes_TMIGD1_MEP1A","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0002694","regulation of leukocyte activation",307,0.533835398873501,1.75050105387152,1e-10,1.18081784776172e-08,8.6023840770799e-09,2680,"tags=47%, list=27%, signal=36%","301/3620/8876/3553/5880/3113/3552/1604/51237/6348/939/5320/958/1880/7805/29126/952/64092/3117/652/11005/3717/80381/3115/10808/969/399687/8767/916/7099/3122/11221/4067/26191/7040/972/9308/975/1029/7940/8013/5621/283234/3119/1960/6541/1326/10459/6461/196/7107/10673/6776/2241/639/11151/3572/8877/4323/57181/2033/199/10892/10875/861/2048/23529/3108/7048/7494/7305/51293/3142/55183/961/26258/5585/2852/604/5591/3606/64332/5573/57045/5530/121260/9655/6352/6469/80149/196528/5290/648/637/23376/472/55122/9572/57492/3485/5781/84807/4860/143684/7128/868/22890/3329/3659/7525/8546/3601/8943/8915/1075/1948/55193/6659/5359/2309/6654/3123/673/10464/29117/4282/9231/4179/6522/2648/30011/9760/6655/3109/5562/2335/56940/64410/3956/1803/10039/149041/9306/5074/865","Up","BP","Enterocytes_TMIGD1_MEP1A","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0006954","inflammatory response",439,0.527716631758861,1.73813300962635,1e-10,1.18081784776172e-08,8.6023840770799e-09,1909,"tags=33%, list=19%, signal=28%","301/79931/6280/405753/3620/8876/6291/5068/7076/4843/6288/6289/4069/5473/3553/388125/240/5196/960/2152/145741/3428/3557/7852/5724/3552/4318/6348/1893/5320/958/196527/81030/6351/338557/1235/5265/653361/712/5345/406938/113/3717/4283/9021/23780/1291/90/51074/8767/7099/11221/4067/2633/26524/90527/26191/837/7040/1536/2/201294/975/3988/330/3556/834/2526/3627/3373/2113/3091/84632/2635/1326/838/196/8061/3554/54/3694/22904/5423/3572/8877/3001/199/10551/2048/215/8792/118788/7305/10848/348/144811/9975/650/1191/4363/9575/961/10312/11274/2852/604/64116/3688/3606/241/5966/64332/51542/57787/4907/9655/6352/59272/133/2683/79648/4853/3459/80149/6774/6556/23376/3098/472/2137/9572/81926/841/27035/1956/1535/4065/84807/5610/143684/22900/7128/10769/1452/9240/55075/5187","Up","BP","Enterocytes_TMIGD1_MEP1A","EPI","Colon","ActiveCD_vs_Control","dataset_02"
