"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","ont","direction","gene_symbols","cluster"
"GO:0002694","regulation of leukocyte activation",272,0.530213615116211,2.09848410113395,1e-10,7.83333333333333e-08,6.90701754385965e-08,1171,"tags=29%, list=13%, signal=26%","3620/3553/6363/3135/6347/6366/3956/639/1604/7305/10673/399/100133941/30011/3115/3111/3127/7037/7057/3949/27242/7133/3113/5320/441478/3606/1880/55024/284194/10459/5788/51293/6461/8399/100/4739/3109/4067/3717/11148/7474/3117/3133/865/57045/51237/11151/3108/3485/7805/57181/836/27342/1948/3659/4282/3122/57178/2475/3123/196/199/5395/4860/4254/83737/9258/8915/9867/1445/283234/972/4192/5781/60/2177/3119/9306","BP","Up","IDO1/IL1B/CCL19/HLA-G/CCL2/CCL21/LGALS1/PRDM1/CD55/TYROBP/TNFSF13B/RHOH/CD24/SH3KBP1/HLA-DPB1/HLA-DOA/HLA-DRB5/TFRC/THBS1/LDLR/TNFRSF21/TNFRSF1B/HLA-DPA1/PLA2G2A/NRARP/IL18/GPR183/BANK1/LGALS9B/MAD2L2/PTPRC/CD320/SHB/PLA2G10/ADA/NEDD9/HLA-DMB/LYN/JAK2/HHLA2/WNT5A/HLA-DQA1/HLA-E/CBFB/TWSG1/MZB1/CORO1A/HLA-DMA/IGFBP2/LAPTM5/SLC39A10/CASP3/RABGEF1/EFNB2/IRF1/MIF/HLA-DRA/ZMIZ1/MTOR/HLA-DRB1/AHR/AIF1/PMS2/PNP/KITLG/ITCH/MFHAS1/BCL10/PJA2/CSK/CCDC88B/CD74/MDK/PTPN11/ACTB/FANCD2/HLA-DQB1/SOCS6",2
"GO:0002696","positive regulation of leukocyte activation",183,0.546293357061518,2.08026960680698,2.71611672116015e-08,4.72805503313063e-06,4.16894796538304e-06,1164,"tags=30%, list=13%, signal=27%","3553/6363/3135/6347/6366/3956/1604/7305/10673/399/100133941/30011/3115/3111/3127/7037/7057/3113/3606/1880/10459/5788/51293/6461/100/3109/4067/3717/11148/7474/3117/3133/865/11151/3108/3485/57181/1948/4282/3122/57178/2475/3123/199/5395/4860/4254/8915/1445/283234/972/4192/5781/60/3119","BP","Up","IL1B/CCL19/HLA-G/CCL2/CCL21/LGALS1/CD55/TYROBP/TNFSF13B/RHOH/CD24/SH3KBP1/HLA-DPB1/HLA-DOA/HLA-DRB5/TFRC/THBS1/HLA-DPA1/IL18/GPR183/MAD2L2/PTPRC/CD320/SHB/ADA/HLA-DMB/LYN/JAK2/HHLA2/WNT5A/HLA-DQA1/HLA-E/CBFB/CORO1A/HLA-DMA/IGFBP2/SLC39A10/EFNB2/MIF/HLA-DRA/ZMIZ1/MTOR/HLA-DRB1/AIF1/PMS2/PNP/KITLG/BCL10/CSK/CCDC88B/CD74/MDK/PTPN11/ACTB/HLA-DQB1",2
"GO:0003735","structural constituent of ribosome",154,-0.374736558342231,-1.67204668100042,0.000680864063439764,0.0263370599085109,0.0241071486576759,3649,"tags=62%, list=39%, signal=38%","54948/6233/6222/6152/6133/6143/6141/51258/7818/6170/6193/6144/6176/6223/25873/6167/6207/6134/6203/6232/6124/6169/6208/64979/6234/6135/79590/6130/6137/6159/6210/2197/6146/64983/65008/23521/6217/6209/6136/6218/63875/6122/51264/6189/128308/29074/55272/6164/6224/54460/6230/6188/4736/6147/9045/6128/6175/6227/6202/6138/6129/6228/51373/64968/6194/6165/6171/6229/6201/6154/63931/6191/6204/6125/124995/285855/51263/6156/56945/51649/51116/28998/84545/6160/26589/64965/6192/65005/6173/29088/10240/29093/6231/28973/51187/51023","MF","Down","MRPL16/RPS27A/RPS18/RPL24/RPL9/RPL19/RPL18/MRPL51/DAP3/RPL39/RPS5/RPL21/RPLP1/RPS19/RPL36/RPL37/RPS13/RPL10/RPS9/RPS27/RPL4/RPL38/RPS14/MRPL36/RPS28/RPL11/MRPL24/RPL7A/RPL13/RPL29/RPS15A/FAU/RPL22/MRPL32/MRPL1/RPL13A/RPS16/RPS15/RPL12/RPS17/MRPL17/RPL3/MRPL27/RPS3A/MRPL55/MRPL18/IMP3/RPL34/RPS20/MRPS21/RPS25/RPS3/RPL10A/RPL23A/RPL14/RPL6/RPLP0/RPS21/RPS8/RPL15/RPL7/RPS23/MRPS17/MRPS6/RPS6/RPL35A/RPL41/RPS24/RPS7/RPL26/MRPS14/RPS4X/RPS10/RPL5/MRPL10/RPL7L1/MRPL30/RPL30/MRPS22/MRPS23/MRPS2/MRPL13/MRPL43/RPL31/MRPL46/MRPS9/RPS4Y1/MRPL9/RPL36A/MRPL15/MRPS31/MRPL22/RPS26/MRPS18B/RSL24D1/MRPS18C",11
"GO:0003823","antigen binding",48,0.803296491577235,2.49624208698614,1e-10,8.51e-08,7.78947368421053e-08,828,"tags=67%, list=9%, signal=61%","3501/3135/28796/3539/3538/28815/3514/28912/3493/3502/3500/3512/3494/3115/3111/3127/1718/28908/28809/3113/3134/3507/3109/3117/3133/6891/3108/3122/3106/3123/3503/6890","MF","Up","IGHG2/HLA-G/IGLV3-21/IGLC3/IGLC2/IGLV2-14/IGKC/IGKV3-20/IGHA1/IGHG3/IGHG1/JCHAIN/IGHA2/HLA-DPB1/HLA-DOA/HLA-DRB5/DHCR24/IGKV4-1/IGLV3-1/HLA-DPA1/HLA-F/IGHM/HLA-DMB/HLA-DQA1/HLA-E/TAP2/HLA-DMA/HLA-DRA/HLA-B/HLA-DRB1/IGHG4/TAP1",1
"GO:0004177","aminopeptidase activity",31,-0.673997638058196,-2.09458203261935,2.06534972760697e-05,0.00257508821598131,0.00235706015192797,713,"tags=29%, list=8%, signal=27%","7174/64167/2028/290/5184/7512/1803/29953/10004","MF","Down","TPP2/ERAP2/ENPEP/ANPEP/PEPD/XPNPEP2/DPP4/TRHDE/NAALADL1",14
"GO:0004364","glutathione transferase activity",14,-0.833117717936679,-2.11754869067704,8.13377705565842e-06,0.00138436885487306,0.00126715684656573,451,"tags=50%, list=5%, signal=48%","119391/4258/2941/4259/2947/2939/2938","MF","Down","GSTO2/MGST2/GSTA4/MGST3/GSTM3/GSTA2/GSTA1",13
"GO:0004866","endopeptidase inhibitor activity",48,0.584807938514308,1.81728938720587,0.00105944779664151,0.0360636029976771,0.0330101629269356,905,"tags=33%, list=10%, signal=30%","10406/1293/5265/5266/7076/2/27290/5918/6590/7057/684/27344/5268/331/332/302","MF","Up","WFDC2/COL6A3/SERPINA1/PI3/TIMP1/A2M/SPINK4/RARRES1/SLPI/THBS1/BST2/PCSK1N/SERPINB5/XIAP/BIRC5/ANXA2",17
"GO:0005125","cytokine activity",52,0.611309433297718,1.93619856266349,0.000222204972533237,0.0135068879732703,0.0123632841860598,825,"tags=42%, list=9%, signal=39%","6373/10637/3553/6363/3576/6374/6347/6366/6355/7076/10673/9547/2919/131177/3606/56477/7474/2920/4282/3976/7422/4254","MF","Up","CXCL11/LEFTY1/IL1B/CCL19/CXCL8/CXCL5/CCL2/CCL21/CCL8/TIMP1/TNFSF13B/CXCL14/CXCL1/FAM3D/IL18/CCL28/WNT5A/CXCL2/MIF/LIF/VEGFA/KITLG",4
"GO:0005126","cytokine receptor binding",103,0.502033798059571,1.77482763656326,0.000488073105149375,0.0215373066113045,0.0197137817952444,1244,"tags=32%, list=13%, signal=28%","6373/10637/3553/6363/3576/6374/6347/6366/6355/10673/9547/2919/3606/56477/6772/3717/6885/116844/836/2920/7423/4282/3976/7422/4254/83737/2885/7046/3570/153090/2921/57154/6386","MF","Up","CXCL11/LEFTY1/IL1B/CCL19/CXCL8/CXCL5/CCL2/CCL21/CCL8/TNFSF13B/CXCL14/CXCL1/IL18/CCL28/STAT1/JAK2/MAP3K7/LRG1/CASP3/CXCL2/VEGFB/MIF/LIF/VEGFA/KITLG/ITCH/GRB2/TGFBR1/IL6R/DAB2IP/CXCL3/SMURF1/SDCBP",4
"GO:0005198","structural molecule activity",348,0.385481714956558,1.54731610672747,0.000479488109671279,0.0215373066113045,0.0197137817952444,1335,"tags=18%, list=14%, signal=16%","25878/1278/1415/1281/4585/1277/7045/1293/5266/348/4256/6678/7431/3490/4060/375790/7057/3913/64856/1634/131544/10095/23511/256158/3339/25956/83742/9075/3918/140453/64975/7851/4000/7414/3909/4957/7171/10097/3123/5339/51174/182/10376/7168/10096/6645/1213/79026/54474/100101267/51090/60/1307/23136/5357/116832/3866/5717/567/6709/23499","MF","Up","MXRA5/COL1A2/CRYBB2/COL3A1/MUC4/COL1A1/TGFBI/COL6A3/PI3/APOE/MGP/SPARC/VIM/IGFBP7/LUM/AGRN/THBS1/LAMB2/VWA1/DCN/CRYBG3/ARPC1B/NUP188/HMCN2/HSPG2/SEC31B/MARVELD1/CLDN2/LAMC2/MUC17/MRPL41/MALL/LMNA/VCL/LAMA3/ODF2/TPM4/ACTR2/HLA-DRB1/PLEC/TUBD1/JAG1/TUBA1B/TPM1/ACTR3/SNTB2/CLTC/AHNAK/KRT20/POM121C/PLLP/ACTB/COL16A1/EPB41L3/PLS1/RPL39L/KRT15/PSMD11/B2M/SPTAN1/MACF1",5
"GO:0005201","extracellular matrix structural constituent",41,0.736432505590231,2.23562823750151,6.3374557804733e-07,0.000134829371729569,0.000123413612567112,603,"tags=51%, list=7%, signal=48%","25878/1278/1281/4585/1277/7045/1293/4256/6678/3490/4060/375790/7057/3913/64856/1634/256158/3339/3918/140453/3909","MF","Up","MXRA5/COL1A2/COL3A1/MUC4/COL1A1/TGFBI/COL6A3/MGP/SPARC/IGFBP7/LUM/AGRN/THBS1/LAMB2/VWA1/DCN/HMCN2/HSPG2/LAMC2/MUC17/LAMA3",5
"GO:0005496","steroid binding",63,-0.504119324215217,-1.86018885972714,0.000249933200626668,0.0141795435822196,0.0129789872606129,1176,"tags=35%, list=13%, signal=31%","10948/6097/6855/5727/3291/476/6783/114876/51141/85315/153129/9365/54762/10062/345/54852/857/147007/2104/335/6820/1576","MF","Down","STARD3/RORC/SYP/PTCH1/HSD11B2/ATP1A1/SULT1E1/OSBPL1A/INSIG2/PAQR8/SLC38A9/KL/GRAMD1C/NR1H3/APOC3/PAQR5/CAV1/TMEM199/ESRRG/APOA1/SULT2B1/CYP3A4",16
"GO:0005509","calcium ion binding",231,0.457817506318254,1.77084640404314,2.11816892031365e-05,0.00257508821598131,0.00235706015192797,1076,"tags=25%, list=12%, signal=23%","50506/6279/26509/6286/7052/388743/716/4256/79888/6678/715/375790/6275/7057/976/79174/3949/5638/6277/5320/55959/54997/4023/51293/2934/256158/8399/4853/3339/30844/55331/80267/5358/5066/6282/55033/10165/9695/8404/2161/7171/57620/54795/79180/199/10497/23140/824/182/6284/5534/57605/6281/7184/5532/9185/79158/9727","MF","Up","DUOX2/S100A8/MYOF/S100P/TGM2/CAPN8/C1S/MGP/LPCAT1/SPARC/C1R/AGRN/S100A4/THBS1/ADGRE5/CRELD2/LDLR/PRRG1/S100A6/PLA2G2A/SULF2/TESC/LPL/CD320/GSN/HMCN2/PLA2G10/NOTCH2/HSPG2/EHD4/ACER3/EDEM3/PLS3/PAM/S100A11/FKBP14/SLC25A13/EDEM1/SPARCL1/F12/TPM4/STIM2/TRPM4/EFHD2/AIF1/UNC13B/ZZEF1/CAPN2/JAG1/S100A13/PPP3R1/PITPNM2/S100A10/HSP90B1/PPP3CB/REPS2/GNPTAB/RAB11FIP3",15
"GO:0005539","glycosaminoglycan binding",75,0.54224768329478,1.83119219087811,0.000518795875716718,0.0215373066113045,0.0197137817952444,726,"tags=33%, list=8%, signal=31%","6373/6288/5968/3576/83998/6355/348/3098/3512/375790/7057/1634/55959/1839/5788/202915/9388/4023/3507/3918/200879/57045/7423/5046/89797","MF","Up","CXCL11/SAA1/REG1B/CXCL8/REG4/CCL8/APOE/HK1/JCHAIN/AGRN/THBS1/DCN/SULF2/HBEGF/PTPRC/TMEM184A/LIPG/LPL/IGHM/LAMC2/LIPH/TWSG1/VEGFB/PCSK6/NAV2",18
