"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","direction","ontology","cell_type","cell_group","tissue","comparison","dataset"
"GO:0019730","antimicrobial humoral response",69,0.749031306532079,2.24461917641326,1e-10,5.91162790697674e-09,4.20930232558140e-09,1047,"tags=45%, list=9%, signal=41%","4316/5068/6280/3853/6373/1673/5650/6278/4283/5266/1670/3627/5968/1671/4069/2919/6348/5967/6351/6376/1755/11005/128488/5196/2921/6368/6364/6363/10344/2920/6352","Up","BP","Enterocytes_CA1_CA2_CA4-","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0009060","aerobic respiration",151,-0.502824818575083,-2.22801058514137,1e-10,5.91162790697674e-09,4.20930232558140e-09,2400,"tags=57%, list=21%, signal=45%","65018/4725/1347/4717/9167/4720/84300/4697/51142/27069/30968/55967/4709/8803/4711/388753/983/1716/27089/1351/1350/4704/5018/51085/4512/6391/6834/4708/4700/56181/4713/3421/158/4535/4191/6389/29796/7388/50/4706/5160/7385/4694/4695/4718/2647/7384/4712/4728/1340/4705/6392/4723/2395/4724/5162/2271/57017/7386/54539/374291/4190/1345/4702/9377/23410/3420/400916/4716/1329/4722/847/51079/8801/1337/402/4715/8802/1537/126328/84275/1327/23479/6390/26471/10873","Down","BP","Enterocytes_CA1_CA2_CA4-","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0070663","regulation of leukocyte proliferation",158,0.68293622970423,2.22341773746464,1e-10,5.91162790697674e-09,4.20930232558140e-09,1459,"tags=41%, list=13%, signal=36%","3620/3113/301/51083/3115/684/5788/90865/51237/199/7305/972/3553/3109/84433/652/1880/8744/952/7040/7940/29126/7133/5320/3123/3815/3635/1604/10673/51561/958/3717/5880/4067/916/7099/7128/11151/3659/1029/5621/1265/7048/23529/10385/100/196/6363/5530/5585/604/26191/27242/6469/975/6352/3572/6541/4828/8660/57181/3133/472/3606/8767","Up","BP","Enterocytes_CA1_CA2_CA4-","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0050670","regulation of lymphocyte proliferation",143,0.679232648119791,2.19362590789975,1e-10,5.91162790697674e-09,4.20930232558140e-09,1459,"tags=41%, list=13%, signal=36%","3620/3113/301/51083/3115/5788/51237/199/7305/972/3553/3109/84433/652/1880/8744/952/7040/7940/29126/7133/5320/3123/3635/1604/10673/51561/958/3717/5880/4067/916/7099/11151/3659/1029/5621/7048/23529/10385/100/196/6363/5530/5585/604/26191/27242/6469/975/6352/3572/6541/8660/57181/3133/472/3606/8767","Up","BP","Enterocytes_CA1_CA2_CA4-","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0032944","regulation of mononuclear cell proliferation",146,0.677217671053796,2.19166947741082,1e-10,5.91162790697674e-09,4.20930232558140e-09,1459,"tags=41%, list=13%, signal=36%","3620/3113/301/51083/3115/5788/51237/199/7305/972/3553/3109/84433/652/1880/8744/952/7040/7940/29126/7133/5320/3123/3635/1604/10673/51561/958/3717/5880/4067/916/7099/11151/3659/1029/5621/1265/7048/23529/10385/100/196/6363/5530/5585/604/26191/27242/6469/975/6352/3572/6541/8660/57181/3133/472/3606/8767","Up","BP","Enterocytes_CA1_CA2_CA4-","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",185,0.668422895965554,2.18835027946295,1e-10,5.91162790697674e-09,4.20930232558140e-09,1882,"tags=48%, list=17%, signal=40%","301/717/3122/5788/90865/722/3383/725/972/713/718/3553/712/939/2207/2212/201294/7040/29126/7133/710/3123/715/10068/3635/563/1604/1235/3662/969/7454/10673/3956/716/51561/958/3717/714/3426/730/6775/10384/7099/7128/100423062/10865/57089/23529/6095/9021/924/100/3981/196/2033/89857/6363/1191/80149/3554/3716/5585/604/182/975/55183/91543/10312/3572/6398/634/8915/3133/3606/118460/64218/8767/6774/4683/64332/3134/10892/602/23075/4791/23376/2956/7532","Up","BP","Enterocytes_CA1_CA2_CA4-","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0050729","positive regulation of inflammatory response",86,0.710679762541172,2.18069396812843,1e-10,5.91162790697674e-09,4.20930232558140e-09,1693,"tags=47%, list=15%, signal=40%","6280/3620/145741/9180/90865/5054/6348/81030/718/3553/388125/5743/6376/2633/7040/5320/2635/406934/3956/51561/4818/7099/2634/7474/838/63940/241/4192/4363/9575/834/975/3572/3133/283131/3606/3949/64332/2113/7098","Up","BP","Enterocytes_CA1_CA2_CA4-","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:1903039","positive regulation of leukocyte cell-cell adhesion",182,0.662282690525568,2.17042178962304,1e-10,5.91162790697674e-09,4.20930232558140e-09,1723,"tags=44%, list=15%, signal=38%","3113/8876/301/3115/3111/240/3119/3122/5788/3117/199/7070/972/3112/3553/3109/84433/3127/939/8744/5724/3108/7040/29126/3123/960/1604/10673/3956/3689/6484/51561/864/3717/4067/916/3932/8013/11151/140885/1960/11221/9308/8651/81704/7048/10808/10385/100/2033/4192/399/6363/5530/604/6469/975/6352/6461/23149/5781/3572/6541/8915/3133/6366/7494/3606/8767/2526/3561/1948/64332/80381/2113/10892/283234/7525/857/861","Up","BP","Enterocytes_CA1_CA2_CA4-","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0002697","regulation of immune effector process",217,0.655118923449611,2.16336379750705,1e-10,5.91162790697674e-09,4.20930232558140e-09,1564,"tags=41%, list=14%, signal=36%","6280/5650/301/6318/684/11213/3122/5788/90865/4843/722/51237/3383/7305/725/972/718/3553/3109/7805/5724/201294/7040/3820/29126/7133/710/3123/11005/3815/3635/399687/563/1604/3662/969/7454/3956/3689/653361/51561/958/1776/10875/5880/4067/8013/7099/8140/11221/3902/10865/5272/23529/2/7474/5950/924/196/2033/6363/55601/27342/80149/3554/5585/604/2241/975/55183/91543/24145/6461/23705/4189/6398/634/54/8915/3133/7494/3606/118460/8767/3561/51465/64332/9188","Up","BP","Enterocytes_CA1_CA2_CA4-","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0070661","leukocyte proliferation",207,0.657215150262853,2.1633181881865,1e-10,5.91162790697674e-09,4.20930232558140e-09,1315,"tags=35%, list=12%, signal=32%","3620/2697/3113/301/51083/3115/684/5788/90865/51237/199/973/7305/972/931/3553/3109/84433/652/6376/1880/8744/952/4478/7040/7940/29126/7133/5320/3123/3815/3635/1604/10673/3988/51561/958/3717/5880/4067/916/7099/7128/11151/3659/1029/5621/1265/81704/7048/23529/10385/100/196/6363/11119/1191/5530/5585/604/26191/27242/6469/975/6352/6461/10312/3572/6541/4828/8660/57181/3133","Up","BP","Enterocytes_CA1_CA2_CA4-","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0002252","immune effector process",372,0.637609357747183,2.16266421544464,1e-10,5.91162790697674e-09,4.20930232558140e-09,1707,"tags=40%, list=15%, signal=35%","6280/5650/301/6318/717/6482/684/11213/3122/5788/90865/4843/722/51237/3936/6348/3383/7305/725/972/713/718/3553/3109/7805/712/939/2207/1880/2212/914/5724/201294/7040/3820/29126/7133/5730/710/3123/715/11005/3815/3635/399687/563/5450/1604/1235/3662/969/7454/3956/3689/653361/716/3988/51561/958/1776/714/3426/10875/4818/730/5880/6775/4067/10384/8013/7099/11151/8140/11221/3902/100423062/10865/57089/5272/23529/6095/7462/629/28984/2/306/9021/4242/7474/5950/924/100/22904/3981/196/2033/4192/6363/57823/55601/1191/27342/80149/10870/161882/3554/3716/5585/604/2241/182/5361/975/55183/9452/91543/24145/6461/10312/3572/23705/5339/4189/6398/634/54/8915/3133/7494/3606/118460/64218/8767/6774/3561/51465/4683/64332/9188/55207/5295/4297/3134/867/10892/7098/7525","Up","BP","Enterocytes_CA1_CA2_CA4-","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0002399","MHC class II protein complex assembly",12,0.967114073303144,2.15670334608164,1e-10,5.91162790697674e-09,4.20930232558140e-09,306,"tags=92%, list=3%, signal=89%","3113/3115/3111/3119/3122/3117/3112/3109/3127/3108/3123","Up","BP","Enterocytes_CA1_CA2_CA4-","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0002503","peptide antigen assembly with MHC class II protein complex",12,0.967114073303144,2.15670334608164,1e-10,5.91162790697674e-09,4.20930232558140e-09,306,"tags=92%, list=3%, signal=89%","3113/3115/3111/3119/3122/3117/3112/3109/3127/3108/3123","Up","BP","Enterocytes_CA1_CA2_CA4-","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0070665","positive regulation of leukocyte proliferation",95,0.69471141733542,2.15165130259339,1e-10,5.91162790697674e-09,4.20930232558140e-09,1459,"tags=44%, list=13%, signal=39%","3113/301/3115/684/5788/199/972/3553/3109/84433/1880/8744/952/29126/3815/1604/10673/51561/958/3717/5880/4067/916/7099/11151/7048/23529/100/6363/5530/604/6469/975/6352/3572/6541/4828/8660/57181/3133/3606/8767","Up","BP","Enterocytes_CA1_CA2_CA4-","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0001819","positive regulation of cytokine production",295,0.643716485280311,2.15135954812631,1e-10,5.91162790697674e-09,4.20930232558140e-09,1801,"tags=41%, list=16%, signal=35%","6288/3620/8710/3113/301/3115/1670/5142/284340/11213/5788/90865/4843/5054/23643/199/6348/7305/972/718/3553/7805/84433/2207/5743/6376/2212/4939/914/5724/4060/7040/29126/8877/2152/3815/3428/1536/5196/5450/1604/3662/5345/4050/51561/958/5452/9590/3717/84632/5795/10631/916/8013/7099/6772/8140/3659/9308/10865/3091/4940/6095/9636/28984/7474/924/63940/10622/4192/728/6363/11119/1191/7110/161882/3554/26191/834/23236/975/9451/57493/91543/24145/5781/5610/3572/23705/55959/4828/2149/10626/6398/8915/3133/841/7494/3320/3459/3606/8767/6774/56829/9188/5295/80381/4155/10855/3134/6711/89870/10892/7098/3303/283234/861/170506/602/8780","Up","BP","Enterocytes_CA1_CA2_CA4-","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0140053","mitochondrial gene expression",160,-0.492460308664235,-2.15125356227492,1e-10,5.91162790697674e-09,4.20930232558140e-09,3248,"tags=55%, list=29%, signal=40%","10573/57215/51649/51106/57038/6832/115416/51258/51023/26024/64960/65993/9617/51654/285367/84769/25821/55683/64969/84545/51116/84340/90480/51073/64216/64976/55168/708/51253/55278/84300/128308/7818/29074/5442/54938/7284/51021/84311/10922/64963/65005/54998/28973/9238/64968/63931/57505/64928/124995/5018/51650/84148/6183/64975/65003/6150/26589/64949/3028/51069/51081/29093/92170/10102/55005/26995/219927/29088/51264/51642/56945/28957/28958/54148/64965/6182/51204/80222/64432/64983/400916/79590/54948/64978/84275/64981/116540","Down","BP","Enterocytes_CA1_CA2_CA4-","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0007159","leukocyte cell-cell adhesion",262,0.645034249361491,2.15055781053795,1e-10,5.91162790697674e-09,4.20930232558140e-09,2289,"tags=49%, list=20%, signal=40%","6280/3620/3113/8876/301/3115/3111/240/3119/3122/5788/3117/199/7070/3383/972/3112/3553/3109/7805/84433/3127/652/939/8744/5724/4478/3108/7040/29126/5320/3123/6404/960/1604/969/10673/3956/3689/6484/51561/864/3695/3717/10875/5880/4067/916/3932/8013/11151/140885/3659/1960/11221/3902/9308/1029/445/5621/8651/81704/7048/10808/10385/100/2033/4192/399/10507/6363/80149/5530/604/26191/27242/6093/6469/975/6352/6461/23149/5781/3572/6541/8915/3133/6366/3688/7494/3606/8767/2526/3561/1948/64332/65125/80381/340481/2113/5573/10892/283234/7525/857/861/23376/56477/9306/7532/57045/116844/865/8546/29117/4179/3600/4907/648/83737/1326/7409/10725/9655/4860/6793/6602/7430","Up","BP","Enterocytes_CA1_CA2_CA4-","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0002449","lymphocyte mediated immunity",165,0.657090120477292,2.14652267350703,1e-10,5.91162790697674e-09,4.20930232558140e-09,1882,"tags=45%, list=17%, signal=38%","6318/717/3122/5788/722/3383/725/972/713/718/3553/712/939/2207/2212/914/201294/7040/3820/29126/7133/710/3123/715/3635/563/1604/1235/7454/716/51561/958/714/3426/4818/730/10384/11151/3902/100423062/10865/5272/23529/924/3981/196/57823/1191/10870/3554/604/182/975/55183/91543/10312/23705/6398/634/8915/3133/3606/118460/4683/64332/55207/5295/3134/10892/602/23075/23376/2956/7532","Up","BP","Enterocytes_CA1_CA2_CA4-","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0050900","leukocyte migration",223,0.646933716356763,2.14193440914015,1e-10,5.91162790697674e-09,4.20930232558140e-09,1047,"tags=33%, list=9%, signal=30%","6288/6280/6373/301/6278/4283/3627/240/8784/5142/284340/90865/5054/124976/199/6348/7070/3383/972/3553/6351/2207/6376/1880/5724/83483/4478/7040/1893/4313/7852/196527/3815/6404/5196/1235/969/3689/6484/51561/3695/5795/5880/4067/2921/3932/11151/140885/1265/3673/81704/58191/6368/6364/7474/100/63940/4192/728/6363/27342/3655/3554/2683/57509/2241/3672/9048/10344/23236/6093/975/6352","Up","BP","Enterocytes_CA1_CA2_CA4-","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0050870","positive regulation of T cell activation",169,0.654257674234999,2.13557353290235,1e-10,5.91162790697674e-09,4.20930232558140e-09,1723,"tags=43%, list=15%, signal=37%","3113/8876/301/3115/3111/3119/3122/5788/3117/199/7070/972/3112/3553/3109/84433/3127/939/8744/3108/7040/29126/3123/1604/10673/3956/51561/864/3717/4067/916/3932/11151/140885/1960/11221/9308/8651/81704/7048/10808/10385/100/2033/4192/399/6363/5530/604/6469/975/6352/6461/23149/5781/3572/6541/8915/3133/6366/7494/3606/8767/3561/1948/64332/80381/10892/283234/7525/857/861","Up","BP","Enterocytes_CA1_CA2_CA4-","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:1903037","regulation of leukocyte cell-cell adhesion",242,0.641037915196092,2.13308993954504,1e-10,5.91162790697674e-09,4.20930232558140e-09,2214,"tags=47%, list=20%, signal=39%","3620/3113/8876/301/3115/3111/240/3119/3122/5788/3117/199/7070/972/3112/3553/3109/7805/84433/3127/652/939/8744/5724/3108/7040/29126/5320/3123/960/1604/969/10673/3956/3689/6484/51561/864/3717/10875/4067/916/3932/8013/11151/140885/3659/1960/11221/3902/9308/1029/445/5621/8651/81704/7048/10808/10385/100/2033/4192/399/6363/80149/5530/604/26191/27242/6469/975/6352/6461/23149/5781/3572/6541/8915/3133/6366/7494/3606/8767/2526/3561/1948/64332/65125/80381/340481/2113/5573/10892/283234/7525/857/861/23376/56477/9306/7532/57045/865/8546/29117/4179/3600/648/83737/1326/7409/10725/9655/4860","Up","BP","Enterocytes_CA1_CA2_CA4-","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0046651","lymphocyte proliferation",183,0.651046835476861,2.13238491424909,1e-10,5.91162790697674e-09,4.20930232558140e-09,1459,"tags=37%, list=13%, signal=32%","3620/2697/3113/301/51083/3115/5788/51237/199/973/7305/972/931/3553/3109/84433/652/1880/8744/952/4478/7040/7940/29126/7133/5320/3123/3635/1604/10673/3988/51561/958/3717/5880/4067/916/7099/11151/3659/1029/5621/81704/7048/23529/10385/100/196/6363/11119/5530/5585/604/26191/27242/6469/975/6352/6461/3572/6541/8660/57181/3133/472/3606/8767","Up","BP","Enterocytes_CA1_CA2_CA4-","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0022409","positive regulation of cell-cell adhesion",210,0.647057612015584,2.13031125113832,1e-10,5.91162790697674e-09,4.20930232558140e-09,1723,"tags=42%, list=15%, signal=37%","3113/8876/301/3115/3111/240/4680/3119/3122/5788/3117/199/7070/972/3112/3553/3109/84433/3127/939/6376/5420/8744/5724/3108/7040/29126/3123/960/1604/10673/3956/3689/6484/5345/51561/864/3717/4067/916/3932/8013/11151/140885/1960/11221/10272/9308/8651/81704/7048/10808/10385/7474/100/2033/4192/399/6363/3716/5329/5530/604/6469/975/6352/6461/23149/5781/3572/6541/7082/8915/3133/6366/7494/3606/8767/2526/3561/1948/64332/80381/2113/10892/283234/7525/857/861","Up","BP","Enterocytes_CA1_CA2_CA4-","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0002696","positive regulation of leukocyte activation",231,0.640308439777189,2.12680039640199,1e-10,5.91162790697674e-09,4.20930232558140e-09,1723,"tags=39%, list=15%, signal=34%","3113/8876/301/3115/3111/3119/3122/5788/90865/3117/199/6348/7070/7305/972/3112/3553/3109/84433/3127/939/1880/8744/914/952/3108/7040/29126/3123/3635/1604/406934/10673/3956/51561/958/864/3717/4067/916/3932/8013/7099/11151/140885/1960/11221/9308/8651/81704/7048/23529/10808/10385/7474/100/2033/4192/399/6363/5530/604/6469/975/6352/55183/6461/23149/5781/3572/6541/8660/57181/26258/8915/3133/6366/7494/3606/118460/8767/3561/1948/5591/64332/80381/10892/283234/7525/857/861","Up","BP","Enterocytes_CA1_CA2_CA4-","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0050867","positive regulation of cell activation",239,0.637711096100158,2.1225284247641,1e-10,5.91162790697674e-09,4.20930232558140e-09,1723,"tags=39%, list=15%, signal=34%","3113/8876/301/3115/3111/3119/3122/5788/90865/3117/199/6348/7070/7305/972/3112/3553/3109/84433/3127/939/1880/8744/914/952/3108/7040/29126/3123/3635/1604/406934/10673/3956/51561/958/864/3717/5795/4067/916/3932/8013/7099/11151/140885/1960/11221/9308/8651/81704/7048/23529/2316/10808/10385/7474/100/2033/4192/399/6363/5530/604/6469/975/6352/55183/6461/23149/5781/3572/6541/8660/57181/26258/8915/3133/6366/7494/3606/118460/8767/3561/1948/5591/64332/80381/10892/283234/7525/857/861","Up","BP","Enterocytes_CA1_CA2_CA4-","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0032943","mononuclear cell proliferation",189,0.646979632363063,2.12017382239914,1e-10,5.91162790697674e-09,4.20930232558140e-09,1459,"tags=36%, list=13%, signal=32%","3620/2697/3113/301/51083/3115/5788/51237/199/973/7305/972/931/3553/3109/84433/652/1880/8744/952/4478/7040/7940/29126/7133/5320/3123/3635/1604/10673/3988/51561/958/3717/5880/4067/916/7099/11151/3659/1029/5621/1265/81704/7048/23529/10385/100/196/6363/11119/5530/5585/604/26191/27242/6469/975/6352/6461/3572/6541/8660/57181/3133/472/3606/8767","Up","BP","Enterocytes_CA1_CA2_CA4-","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0002443","leukocyte mediated immunity",220,0.641533388742657,2.11982517395899,1e-10,5.91162790697674e-09,4.20930232558140e-09,1882,"tags=43%, list=17%, signal=36%","6318/717/684/3122/5788/4843/722/6348/3383/7305/725/972/713/718/3553/712/939/2207/2212/914/5724/201294/7040/3820/29126/7133/5730/710/3123/715/3815/3635/563/1604/1235/7454/3689/716/51561/958/1776/714/3426/4818/730/5880/4067/10384/8013/7099/11151/3902/100423062/10865/5272/23529/7462/306/924/3981/196/57823/1191/27342/10870/3554/604/182/975/55183/91543/10312/23705/6398/634/8915/3133/3606/118460/4683/64332/9188/55207/5295/3134/867/10892/7098/170506/602/23075/23376/2956/7532","Up","BP","Enterocytes_CA1_CA2_CA4-","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0030595","leukocyte chemotaxis",127,0.660165034291961,2.11041991501455,1e-10,5.91162790697674e-09,4.20930232558140e-09,1047,"tags=34%, list=9%, signal=31%","6288/6280/6373/301/6278/4283/3627/240/5142/284340/5054/199/6348/972/3553/6351/2207/6376/1880/4313/7852/196527/3815/5196/1235/3689/51561/5795/5880/4067/2921/11151/58191/6368/7474/63940/4192/728/6363/57509/3672/10344/6352","Up","BP","Enterocytes_CA1_CA2_CA4-","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0002694","regulation of leukocyte activation",355,0.623051827878019,2.10728869183314,1e-10,5.91162790697674e-09,4.20930232558140e-09,1723,"tags=37%, list=15%, signal=32%","3620/3113/8876/301/51083/3115/3111/3119/3122/5788/90865/51237/3117/199/6348/7070/7305/972/3112/3553/3109/55024/7805/84433/3127/652/939/6376/1880/8744/914/952/2335/3108/7040/7940/29126/7133/5320/3123/639/8877/11005/3635/64092/399687/1604/406934/3662/969/10673/8530/3956/51561/958/864/3717/10875/5880/4067/916/3932/8013/7099/7128/11151/140885/3659/1960/11221/3902/9308/1029/5621/8651/81704/7048/23529/6095/10808/10385/7474/100/196/2033/4192/7107/399/6363/27342/80149/5530/5585/604/2241/26191/27242/6469/975/6352/27240/55183/6461/23149/5781/3572/6541/9572/8660/57181/26258/8915/3133/6366/7494/472/3606/118460/8767/3561/1948/5591/3949/64332/80381/5573/10892/283234/7525/857/861","Up","BP","Enterocytes_CA1_CA2_CA4-","EPI","Colon","ActiveCD_vs_Control","dataset_02"
"GO:0045785","positive regulation of cell adhesion",313,0.626028064495612,2.10344757557547,1e-10,5.91162790697674e-09,4.20930232558140e-09,2265,"tags=47%, list=20%, signal=39%","6288/3113/8876/301/7052/3115/3111/240/4680/8784/3119/3122/5788/3117/199/7070/972/3112/10562/3553/3109/84433/3127/939/6376/5420/8744/5724/201294/29984/2335/3108/7040/29126/3123/960/1604/10673/3956/3689/6484/5345/51561/864/3717/5795/9806/4067/916/3932/8013/3373/11151/140885/1960/11221/10272/3915/8754/151887/9308/8651/3673/81704/7048/2316/10808/10385/7474/100/3685/2033/4192/399/6363/3913/2043/3655/3716/5329/5530/604/8829/6093/6469/975/6352/6461/23149/59339/5781/3572/10551/6541/7082/8915/3133/6366/7494/7402/472/3606/8767/1307/2526/3561/3987/1948/255743/51144/1601/6237/64332/6789/80381/2113/10892/283234/7525/857/861/811/2810/56477/9448/9780/7532/3912/7422/865/9647/8546/29117/4179/3600/648/5578/5034/1326/201627/7409/10725/9655/4860/1021/342184/6602","Up","BP","Enterocytes_CA1_CA2_CA4-","EPI","Colon","ActiveCD_vs_Control","dataset_02"
